Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 30.12.2019 o godzinie 19:47:23:268.
Program zakonczyl dzialanie o 30.12.2019 o godzinie 19:47:23:287.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 18 milisekund, 933 mikrosekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku hamlet.txt znaleziono 31952 slow, w tym 4790 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie posortowany alfabetycznie
oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|decayer_______________________________________|1______________________________________|
|debt__________________________________________|1______________________________________|
|debatement____________________________________|1______________________________________|
|debate________________________________________|1______________________________________|
|deaths________________________________________|1______________________________________|
|deathbed______________________________________|1______________________________________|
|dearth________________________________________|1______________________________________|
|dealt_________________________________________|1______________________________________|
|deal__________________________________________|1______________________________________|
|dawning_______________________________________|1______________________________________|
|daughters_____________________________________|1______________________________________|
|darst_________________________________________|1______________________________________|
|darkest_______________________________________|1______________________________________|
|dark__________________________________________|1______________________________________|
|dard__________________________________________|1______________________________________|
|danskers______________________________________|1______________________________________|
|damon_________________________________________|1______________________________________|
|damnation_____________________________________|1______________________________________|
|damnable______________________________________|1______________________________________|
|damn__________________________________________|1______________________________________|
|dallying______________________________________|1______________________________________|
|dally_________________________________________|1______________________________________|
|dalliance_____________________________________|1______________________________________|
|daisy_________________________________________|1______________________________________|
|daisies_______________________________________|1______________________________________|
|daintier______________________________________|1______________________________________|
|daily_________________________________________|1______________________________________|
|dagger________________________________________|1______________________________________|
|cyclops_______________________________________|1______________________________________|
|cutpurse______________________________________|1______________________________________|
|customary_____________________________________|1______________________________________|
|curse_________________________________________|1______________________________________|
|curls_________________________________________|1______________________________________|
|curiously_____________________________________|1______________________________________|
|cure__________________________________________|1______________________________________|
|curd__________________________________________|1______________________________________|
|curb__________________________________________|1______________________________________|
|cups__________________________________________|1______________________________________|
|cunnings______________________________________|1______________________________________|
|cum___________________________________________|1______________________________________|
|cuffs_________________________________________|1______________________________________|
|cue___________________________________________|1______________________________________|
|cudgel________________________________________|1______________________________________|
|cuckold_______________________________________|1______________________________________|
|crust_________________________________________|1______________________________________|
|crows_________________________________________|1______________________________________|
|crowns________________________________________|1______________________________________|
|crowners______________________________________|1______________________________________|
|crowner_______________________________________|1______________________________________|
|crowing_______________________________________|1______________________________________|
|crowflowers___________________________________|1______________________________________|
|cross_________________________________________|1______________________________________|
|crook_________________________________________|1______________________________________|
|crocodile_____________________________________|1______________________________________|
|croaking______________________________________|1______________________________________|
|crimeful______________________________________|1______________________________________|
|crier_________________________________________|1______________________________________|
|crib__________________________________________|1______________________________________|
|crescent______________________________________|1______________________________________|
|creep_________________________________________|1______________________________________|
|credent_______________________________________|1______________________________________|
|creation______________________________________|1______________________________________|
|crawling______________________________________|1______________________________________|
|craves________________________________________|1______________________________________|
|craven________________________________________|1______________________________________|
|crash_________________________________________|1______________________________________|
|crants________________________________________|1______________________________________|
|crafty________________________________________|1______________________________________|
|crafts________________________________________|1______________________________________|
|cracks________________________________________|1______________________________________|
|crackd________________________________________|1______________________________________|
|crack_________________________________________|1______________________________________|
|crab__________________________________________|1______________________________________|
|coznage_______________________________________|1______________________________________|
|cozend________________________________________|1______________________________________|
|cowards_______________________________________|1______________________________________|
|courtesy______________________________________|1______________________________________|
|courteous_____________________________________|1______________________________________|
|courses_______________________________________|1______________________________________|
|couplets______________________________________|1______________________________________|
|couple________________________________________|1______________________________________|
|countrys______________________________________|1______________________________________|
|countrymen____________________________________|1______________________________________|
|countries_____________________________________|1______________________________________|
|countnance____________________________________|1______________________________________|
|counterfeit___________________________________|1______________________________________|
|counter_______________________________________|1______________________________________|
|counsellor____________________________________|1______________________________________|
|couched_______________________________________|1______________________________________|
|coted_________________________________________|1______________________________________|
|costly________________________________________|1______________________________________|
|corses________________________________________|1______________________________________|
|corrupted_____________________________________|1______________________________________|
|coronet_______________________________________|1______________________________________|
|coronation____________________________________|1______________________________________|
|corner________________________________________|1______________________________________|
|core__________________________________________|1______________________________________|
|cor___________________________________________|1______________________________________|
|copied________________________________________|1______________________________________|
|copd__________________________________________|1______________________________________|
|cool__________________________________________|1______________________________________|
|convoy________________________________________|1______________________________________|
|convocation___________________________________|1______________________________________|
|conveyances___________________________________|1______________________________________|
|conveyance____________________________________|1______________________________________|
|convey________________________________________|1______________________________________|
|converted_____________________________________|1______________________________________|
|converse______________________________________|1______________________________________|
|conversation__________________________________|1______________________________________|
|conveniently__________________________________|1______________________________________|
|convenience___________________________________|1______________________________________|
|contumely_____________________________________|1______________________________________|
|controversy___________________________________|1______________________________________|
|contriving____________________________________|1______________________________________|
|contrary______________________________________|1______________________________________|
|contraction___________________________________|1______________________________________|
|contracted____________________________________|1______________________________________|
|contract______________________________________|1______________________________________|
|continual_____________________________________|1______________________________________|
|contents______________________________________|1______________________________________|
|contend_______________________________________|1______________________________________|
|containing____________________________________|1______________________________________|
|contagious____________________________________|1______________________________________|
|consummation__________________________________|1______________________________________|
|constantly____________________________________|1______________________________________|
|constant______________________________________|1______________________________________|
|consonancy____________________________________|1______________________________________|
|considered____________________________________|1______________________________________|
|considerd_____________________________________|1______________________________________|
|conquest______________________________________|1______________________________________|
|conqueror_____________________________________|1______________________________________|
|conjures______________________________________|1______________________________________|
|conjure_______________________________________|1______________________________________|
|conjuration___________________________________|1______________________________________|
|conjunctive___________________________________|1______________________________________|
|conjoind______________________________________|1______________________________________|
|conjectures___________________________________|1______________________________________|
|congruing_____________________________________|1______________________________________|
|congregation__________________________________|1______________________________________|
|confusion_____________________________________|1______________________________________|
|confront______________________________________|1______________________________________|
|confines______________________________________|1______________________________________|
|confind_______________________________________|1______________________________________|
|confesst______________________________________|1______________________________________|
|conference____________________________________|1______________________________________|
|confederate___________________________________|1______________________________________|
|condolement___________________________________|1______________________________________|
|condole_______________________________________|1______________________________________|
|conclusions___________________________________|1______________________________________|
|concluded_____________________________________|1______________________________________|
|concernings___________________________________|1______________________________________|
|concernancy___________________________________|1______________________________________|
|conception____________________________________|1______________________________________|
|conceive______________________________________|1______________________________________|
|conceald______________________________________|1______________________________________|
|comutual______________________________________|1______________________________________|
|comrade_______________________________________|1______________________________________|
|compulsive____________________________________|1______________________________________|
|compulsatory__________________________________|1______________________________________|
|compounded____________________________________|1______________________________________|
|compound______________________________________|1______________________________________|
|compost_______________________________________|1______________________________________|
|composd_______________________________________|1______________________________________|
|complete______________________________________|1______________________________________|
|competent_____________________________________|1______________________________________|
|compelled_____________________________________|1______________________________________|
|compelld______________________________________|1______________________________________|
|compass_______________________________________|1______________________________________|
|compare_______________________________________|1______________________________________|
|company_______________________________________|1______________________________________|
|companions____________________________________|1______________________________________|
|companies_____________________________________|1______________________________________|
|compact_______________________________________|1______________________________________|
|commune_______________________________________|1______________________________________|
|commingled____________________________________|1______________________________________|
|commerce______________________________________|1______________________________________|
|comment_______________________________________|1______________________________________|
|commended_____________________________________|1______________________________________|
|commendable___________________________________|1______________________________________|
|commencement__________________________________|1______________________________________|
|commands______________________________________|1______________________________________|
|commanded_____________________________________|1______________________________________|
|comma_________________________________________|1______________________________________|
|comfort_______________________________________|1______________________________________|
|combined______________________________________|1______________________________________|
|combination___________________________________|1______________________________________|
|combated______________________________________|1______________________________________|
|combat________________________________________|1______________________________________|
|comart________________________________________|1______________________________________|
|columbines____________________________________|1______________________________________|
|colours_______________________________________|1______________________________________|
|colleagued____________________________________|1______________________________________|
|collateral____________________________________|1______________________________________|
|coinage_______________________________________|1______________________________________|
|coil__________________________________________|1______________________________________|
|coffin________________________________________|1______________________________________|
|cockle________________________________________|1______________________________________|
|coagulate_____________________________________|1______________________________________|
|coach_________________________________________|1______________________________________|
|clutch________________________________________|1______________________________________|
|clouts________________________________________|1______________________________________|
|clout_________________________________________|1______________________________________|
|cloud_________________________________________|1______________________________________|
|clothes_______________________________________|1______________________________________|
|clothe________________________________________|1______________________________________|
|closely_______________________________________|1______________________________________|
|cloes_________________________________________|1______________________________________|
|cloak_________________________________________|1______________________________________|
|clip__________________________________________|1______________________________________|
|climature_____________________________________|1______________________________________|
|cliff_________________________________________|1______________________________________|
|clemency______________________________________|1______________________________________|
|cleft_________________________________________|1______________________________________|
|cleave________________________________________|1______________________________________|
|clearly_______________________________________|1______________________________________|
|clear_________________________________________|1______________________________________|
|clays_________________________________________|1______________________________________|
|clawed________________________________________|1______________________________________|
|claudio_______________________________________|1______________________________________|
|clappd________________________________________|1______________________________________|
|clamour_______________________________________|1______________________________________|
|clambring_____________________________________|1______________________________________|
|claim_________________________________________|1______________________________________|
|clad__________________________________________|1______________________________________|
|circumvent____________________________________|1______________________________________|
|circumstances_________________________________|1______________________________________|
|circumscribd__________________________________|1______________________________________|
|cicatrice_____________________________________|1______________________________________|
|churlish______________________________________|1______________________________________|
|churchyards___________________________________|1______________________________________|
|churchyard____________________________________|1______________________________________|
|churches______________________________________|1______________________________________|
|chronicles____________________________________|1______________________________________|
|christians____________________________________|1______________________________________|
|chough________________________________________|1______________________________________|
|chorus________________________________________|1______________________________________|
|chopine_______________________________________|1______________________________________|
|chiefly_______________________________________|1______________________________________|
|chiefest______________________________________|1______________________________________|
|chide_________________________________________|1______________________________________|
|cherub________________________________________|1______________________________________|
|checking______________________________________|1______________________________________|
|chaunted______________________________________|1______________________________________|
|chase_________________________________________|1______________________________________|
|charm_________________________________________|1______________________________________|
|charity_______________________________________|1______________________________________|
|chariest______________________________________|1______________________________________|
|chapless______________________________________|1______________________________________|
|chap__________________________________________|1______________________________________|
|chanson_______________________________________|1______________________________________|
|changes_______________________________________|1______________________________________|
|changeling____________________________________|1______________________________________|
|changed_______________________________________|1______________________________________|
|chameleons____________________________________|1______________________________________|
|chamberlain___________________________________|1______________________________________|
|challenger____________________________________|1______________________________________|
|chalice_______________________________________|1______________________________________|
|cesse_________________________________________|1______________________________________|
|certainty_____________________________________|1______________________________________|
|cerements_____________________________________|1______________________________________|
|centre________________________________________|1______________________________________|
|cellarage_____________________________________|1______________________________________|
|cell__________________________________________|1______________________________________|
|celebrated____________________________________|1______________________________________|
|cease_________________________________________|1______________________________________|
|caviary_______________________________________|1______________________________________|
|caution_______________________________________|1______________________________________|
|cautel________________________________________|1______________________________________|
|cataplasm_____________________________________|1______________________________________|
|cat___________________________________________|1______________________________________|
|casual________________________________________|1______________________________________|
|cases_________________________________________|1______________________________________|
|case__________________________________________|1______________________________________|
|carve_________________________________________|1______________________________________|
|carters_______________________________________|1______________________________________|
|cart__________________________________________|1______________________________________|
|cars__________________________________________|1______________________________________|
|carrion_______________________________________|1______________________________________|
|carries_______________________________________|1______________________________________|
|carried_______________________________________|1______________________________________|
|carriage______________________________________|1______________________________________|
|carp__________________________________________|1______________________________________|
|carouses______________________________________|1______________________________________|
|carnal________________________________________|1______________________________________|
|careless______________________________________|1______________________________________|
|carefully_____________________________________|1______________________________________|
|carbuncles____________________________________|1______________________________________|
|captains______________________________________|1______________________________________|
|caps__________________________________________|1______________________________________|
|capons________________________________________|1______________________________________|
|capitol_______________________________________|1______________________________________|
|capape________________________________________|1______________________________________|
|capability____________________________________|1______________________________________|
|canopy________________________________________|1______________________________________|
|canonizd______________________________________|1______________________________________|
|canon_________________________________________|1______________________________________|
|cannons_______________________________________|1______________________________________|
|cannoneer_____________________________________|1______________________________________|
|candied_______________________________________|1______________________________________|
|calveskins____________________________________|1______________________________________|
|calves________________________________________|1______________________________________|
|calumny_______________________________________|1______________________________________|
|calumnious____________________________________|1______________________________________|
|calmly________________________________________|1______________________________________|
|callt_________________________________________|1______________________________________|
|calf__________________________________________|1______________________________________|
|calendar______________________________________|1______________________________________|
|calamity______________________________________|1______________________________________|
|cains_________________________________________|1______________________________________|
|cabin_________________________________________|1______________________________________|
|c_____________________________________________|1______________________________________|
|buzzers_______________________________________|1______________________________________|
|buys__________________________________________|1______________________________________|
|buyer_________________________________________|1______________________________________|
|buy___________________________________________|1______________________________________|
|buttons_______________________________________|1______________________________________|
|button________________________________________|1______________________________________|
|busy__________________________________________|1______________________________________|
|burthen_______________________________________|1______________________________________|
|burnt_________________________________________|1______________________________________|
|bunghole______________________________________|1______________________________________|
|bulwark_______________________________________|1______________________________________|
|built_________________________________________|1______________________________________|
|build_________________________________________|1______________________________________|
|bugs__________________________________________|1______________________________________|
|buffets_______________________________________|1______________________________________|
|budge_________________________________________|1______________________________________|
|bubbles_______________________________________|1______________________________________|
|brutus________________________________________|1______________________________________|
|brute_________________________________________|1______________________________________|
|bruit_________________________________________|1______________________________________|
|brothel_______________________________________|1______________________________________|
|brood_________________________________________|1______________________________________|
|brokers_______________________________________|1______________________________________|
|broken________________________________________|1______________________________________|
|broach________________________________________|1______________________________________|
|brings________________________________________|1______________________________________|
|bringing______________________________________|1______________________________________|
|bridebed______________________________________|1______________________________________|
|brevity_______________________________________|1______________________________________|
|breeding______________________________________|1______________________________________|
|breeder_______________________________________|1______________________________________|
|breathes______________________________________|1______________________________________|
|breast________________________________________|1______________________________________|
|breaking______________________________________|1______________________________________|
|breadth_______________________________________|1______________________________________|
|bread_________________________________________|1______________________________________|
|breach________________________________________|1______________________________________|
|brazen________________________________________|1______________________________________|
|brazd_________________________________________|1______________________________________|
|bray__________________________________________|1______________________________________|
|bravery_______________________________________|1______________________________________|
|brands________________________________________|1______________________________________|
|branchesit____________________________________|1______________________________________|
|brainish______________________________________|1______________________________________|
|boys__________________________________________|1______________________________________|
|box___________________________________________|1______________________________________|
|bowl__________________________________________|1______________________________________|
|bouts_________________________________________|1______________________________________|
|bout__________________________________________|1______________________________________|
|bourn_________________________________________|1______________________________________|
|bounty________________________________________|1______________________________________|
|bounteous_____________________________________|1______________________________________|
|bounds________________________________________|1______________________________________|
|bounded_______________________________________|1______________________________________|
|bought________________________________________|1______________________________________|
|boughs________________________________________|1______________________________________|
|botch_________________________________________|1______________________________________|
|borrowing_____________________________________|1______________________________________|
|borrower______________________________________|1______________________________________|
|borrowed______________________________________|1______________________________________|
|books_________________________________________|1______________________________________|
|bonny_________________________________________|1______________________________________|
|bonnet________________________________________|1______________________________________|
|boistrous_____________________________________|1______________________________________|
|bodykins______________________________________|1______________________________________|
|bodkin________________________________________|1______________________________________|
|bodiless______________________________________|1______________________________________|
|bodes_________________________________________|1______________________________________|
|boarded_______________________________________|1______________________________________|
|board_________________________________________|1______________________________________|
|blurs_________________________________________|1______________________________________|
|blunted_______________________________________|1______________________________________|
|blue__________________________________________|1______________________________________|
|blossoms______________________________________|1______________________________________|
|bloodily______________________________________|1______________________________________|
|bloat_________________________________________|1______________________________________|
|blister_______________________________________|1______________________________________|
|blench________________________________________|1______________________________________|
|bleeding______________________________________|1______________________________________|
|blazon________________________________________|1______________________________________|
|blazes________________________________________|1______________________________________|
|blaze_________________________________________|1______________________________________|
|blasts________________________________________|1______________________________________|
|blastments____________________________________|1______________________________________|
|blasting______________________________________|1______________________________________|
|blanks________________________________________|1______________________________________|
|blanket_______________________________________|1______________________________________|
|blackest______________________________________|1______________________________________|
|bites_________________________________________|1______________________________________|
|bisson________________________________________|1______________________________________|
|birds_________________________________________|1______________________________________|
|bilboes_______________________________________|1______________________________________|
|bier__________________________________________|1______________________________________|
|bias__________________________________________|1______________________________________|
|bewept________________________________________|1______________________________________|
|bevy__________________________________________|1______________________________________|
|betterd_______________________________________|1______________________________________|
|betoken_______________________________________|1______________________________________|
|betimes_______________________________________|1______________________________________|
|bethought_____________________________________|1______________________________________|
|beteem________________________________________|1______________________________________|
|bet___________________________________________|1______________________________________|
|bestial_______________________________________|1______________________________________|
|bespeak_______________________________________|1______________________________________|
|besmirch______________________________________|1______________________________________|
|besides_______________________________________|1______________________________________|
|beshrew_______________________________________|1______________________________________|
|beseechd______________________________________|1______________________________________|
|berattle______________________________________|1______________________________________|
|benetted______________________________________|1______________________________________|
|benefit_______________________________________|1______________________________________|
|bended________________________________________|1______________________________________|
|belovd________________________________________|1______________________________________|
|bells_________________________________________|1______________________________________|
|bellowed______________________________________|1______________________________________|
|bellow________________________________________|1______________________________________|
|believd_______________________________________|1______________________________________|
|belief________________________________________|1______________________________________|
|behove________________________________________|1______________________________________|
|behooves______________________________________|1______________________________________|
|behold________________________________________|1______________________________________|
|behavd________________________________________|1______________________________________|
|beggard_______________________________________|1______________________________________|
|beget_________________________________________|1______________________________________|
|befitted______________________________________|1______________________________________|
|befalln_______________________________________|1______________________________________|
|beetles_______________________________________|1______________________________________|
|beer__________________________________________|1______________________________________|
|bedtime_______________________________________|1______________________________________|
|beds__________________________________________|1______________________________________|
|bedrid________________________________________|1______________________________________|
|bedded________________________________________|1______________________________________|
|beck__________________________________________|1______________________________________|
|because_______________________________________|1______________________________________|
|became________________________________________|1______________________________________|
|beaver________________________________________|1______________________________________|
|beauties______________________________________|1______________________________________|
|beautied______________________________________|1______________________________________|
|beauteous_____________________________________|1______________________________________|
|beats_________________________________________|1______________________________________|
|beaten________________________________________|1______________________________________|
|beat__________________________________________|1______________________________________|
|beart_________________________________________|1______________________________________|
|bearing_______________________________________|1______________________________________|
|beards________________________________________|1______________________________________|
|beam__________________________________________|1______________________________________|
|bawdy_________________________________________|1______________________________________|
|bawds_________________________________________|1______________________________________|
|bawdry________________________________________|1______________________________________|
|bawd__________________________________________|1______________________________________|
|battlements___________________________________|1______________________________________|
|battery_______________________________________|1______________________________________|
|batten________________________________________|1______________________________________|
|battalions____________________________________|1______________________________________|
|bated_________________________________________|1______________________________________|
|bastard_______________________________________|1______________________________________|
|baseness______________________________________|1______________________________________|
|barren________________________________________|1______________________________________|
|barrel________________________________________|1______________________________________|
|barrd_________________________________________|1______________________________________|
|barkd_________________________________________|1______________________________________|
|bark__________________________________________|1______________________________________|
|barefoot______________________________________|1______________________________________|
|barefacd______________________________________|1______________________________________|
|bare__________________________________________|1______________________________________|
|barbers_______________________________________|1______________________________________|
|bar___________________________________________|1______________________________________|
|baptista______________________________________|1______________________________________|
|bank__________________________________________|1______________________________________|
|ban___________________________________________|1______________________________________|
|bakers________________________________________|1______________________________________|
|bait__________________________________________|1______________________________________|
|bade__________________________________________|1______________________________________|
|backward______________________________________|1______________________________________|
|backd_________________________________________|1______________________________________|
|babe__________________________________________|1______________________________________|
|aye___________________________________________|1______________________________________|
|awry__________________________________________|1______________________________________|
|awork_________________________________________|1______________________________________|
|avouch________________________________________|1______________________________________|
|authorities___________________________________|1______________________________________|
|auspicious____________________________________|1______________________________________|
|auntmother____________________________________|1______________________________________|
|augury________________________________________|1______________________________________|
|audit_________________________________________|1______________________________________|
|attribute_____________________________________|1______________________________________|
|attractive____________________________________|1______________________________________|
|attent________________________________________|1______________________________________|
|attends_______________________________________|1______________________________________|
|attended______________________________________|1______________________________________|
|attend________________________________________|1______________________________________|
|asunder_______________________________________|1______________________________________|
|assure________________________________________|1______________________________________|
|associates____________________________________|1______________________________________|
|assays________________________________________|1______________________________________|
