Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 30.12.2019 o godzinie 19:50:2:837.
Program zakonczyl dzialanie o 30.12.2019 o godzinie 19:50:2:883.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 46 milisekund, 395 mikrosekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku pan-tadeusz.txt znaleziono 69053 slow, w tym 18795 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie posortowany alfabetycznie
oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|trucizna______________________________________|1______________________________________|
|troskom_______________________________________|1______________________________________|
|troskach______________________________________|1______________________________________|
|trosk_________________________________________|1______________________________________|
|tropi_________________________________________|1______________________________________|
|trop__________________________________________|1______________________________________|
|tronu_________________________________________|1______________________________________|
|tromblonem____________________________________|1______________________________________|
|troist~~______________________________________|1______________________________________|
|trawnik_______________________________________|1______________________________________|
|trawic~~______________________________________|1______________________________________|
|trawach_______________________________________|1______________________________________|
|trawa_________________________________________|1______________________________________|
|tratwy________________________________________|1______________________________________|
|trapi~~_______________________________________|1______________________________________|
|tramy_________________________________________|1______________________________________|
|traktuj~~_____________________________________|1______________________________________|
|traktowa~~____________________________________|1______________________________________|
|traktem_______________________________________|1______________________________________|
|trafunku______________________________________|1______________________________________|
|trafnym_______________________________________|1______________________________________|
|trafno~~~~____________________________________|1______________________________________|
|trafne________________________________________|1______________________________________|
|trafi~~~~~____________________________________|1______________________________________|
|trafisz_______________________________________|1______________________________________|
|trafie________________________________________|1______________________________________|
|trafia~~a_____________________________________|1______________________________________|
|trafia________________________________________|1______________________________________|
|traf__________________________________________|1______________________________________|
|tradowa~~_____________________________________|1______________________________________|
|trac~~________________________________________|1______________________________________|
|to~~~_________________________________________|1______________________________________|
|towdena_______________________________________|1______________________________________|
|towarzyszu____________________________________|1______________________________________|
|towarzysz_____________________________________|1______________________________________|
|towarzystwie__________________________________|1______________________________________|
|towary________________________________________|1______________________________________|
|torem_________________________________________|1______________________________________|
|torbie~~______________________________________|1______________________________________|
|toporem_______________________________________|1______________________________________|
|topoli________________________________________|1______________________________________|
|topniej~~_____________________________________|1______________________________________|
|topi~~~~______________________________________|1______________________________________|
|topili________________________________________|1______________________________________|
|topazem_______________________________________|1______________________________________|
|ton~~~~a______________________________________|1______________________________________|
|ton~~w________________________________________|1______________________________________|
|ton~~c________________________________________|1______________________________________|
|tokowa~~______________________________________|1______________________________________|
|tok___________________________________________|1______________________________________|
|toby__________________________________________|1______________________________________|
|toast_________________________________________|1______________________________________|
|toalet~~______________________________________|1______________________________________|
|tli~~_________________________________________|1______________________________________|
|tle___________________________________________|1______________________________________|
|tkwia~~y______________________________________|1______________________________________|
|tkany_________________________________________|1______________________________________|
|tkank~~_______________________________________|1______________________________________|
|tkaj__________________________________________|1______________________________________|
|tkacz_________________________________________|1______________________________________|
|tkackim_______________________________________|1______________________________________|
|tiule_________________________________________|1______________________________________|
|tfu___________________________________________|1______________________________________|
|teuto~~ski____________________________________|1______________________________________|
|testament_____________________________________|1______________________________________|
|testamencie___________________________________|1______________________________________|
|terminuje_____________________________________|1______________________________________|
|tercet~~w_____________________________________|1______________________________________|
|tera~~niejsza_________________________________|1______________________________________|
|terajewicze___________________________________|1______________________________________|
|terajewicza___________________________________|1______________________________________|
|terajewicz____________________________________|1______________________________________|
|ten~~e________________________________________|1______________________________________|
|tentacyje_____________________________________|1______________________________________|
|tempy_________________________________________|1______________________________________|
|temperuje_____________________________________|1______________________________________|
|telsz_________________________________________|1______________________________________|
|teleskop~~w___________________________________|1______________________________________|
|teleskop______________________________________|1______________________________________|
|tekst_________________________________________|1______________________________________|
|tekla_________________________________________|1______________________________________|
|teatrze_______________________________________|1______________________________________|
|teatrum_______________________________________|1______________________________________|
|teatrem_______________________________________|1______________________________________|
|tch~~rz~~_____________________________________|1______________________________________|
|tch~~rze~~____________________________________|1______________________________________|
|tch~~rzem_____________________________________|1______________________________________|
|ta~~cz~~______________________________________|1______________________________________|
|ta~~czy~~em___________________________________|1______________________________________|
|ta~~czyli_____________________________________|1______________________________________|
|ta~~cu________________________________________|1______________________________________|
|ta~~cowania___________________________________|1______________________________________|
|ta~~cem_______________________________________|1______________________________________|
|ta~~ce________________________________________|1______________________________________|
|ta~~cach______________________________________|1______________________________________|
|ta~~__________________________________________|1______________________________________|
|tatary________________________________________|1______________________________________|
|tatarszczyzn~~________________________________|1______________________________________|
|tatarskim_____________________________________|1______________________________________|
|tatarskich____________________________________|1______________________________________|
|tasiemka______________________________________|1______________________________________|
|tasaki________________________________________|1______________________________________|
|tarzaj~~______________________________________|1______________________________________|
|tarkoce_______________________________________|1______________________________________|
|targu_________________________________________|1______________________________________|
|targowiczan~~w________________________________|1______________________________________|
|targowiczanie_________________________________|1______________________________________|
|targowicy~~~__________________________________|1______________________________________|
|targowica~~~__________________________________|1______________________________________|
|targowica~~___________________________________|1______________________________________|
|targowa~~_____________________________________|1______________________________________|
|targn~~wszy___________________________________|1______________________________________|
|targaj~~c_____________________________________|1______________________________________|
|targaj~~______________________________________|1______________________________________|
|targ__________________________________________|1______________________________________|
|tarcze________________________________________|1______________________________________|
|taratatk~~~~__________________________________|1______________________________________|
|taratatka_____________________________________|1______________________________________|
|tarasu________________________________________|1______________________________________|
|tarasie_______________________________________|1______________________________________|
|taran_________________________________________|1______________________________________|
|taradejk~~____________________________________|1______________________________________|
|tanecznymi____________________________________|1______________________________________|
|tancerza______________________________________|1______________________________________|
|tamuje________________________________________|1______________________________________|
|tamt~~dy______________________________________|1______________________________________|
|tamte_________________________________________|1______________________________________|
|tamta_________________________________________|1______________________________________|
|tamecznym_____________________________________|1______________________________________|
|talerz~~w_____________________________________|1______________________________________|
|talerzy_______________________________________|1______________________________________|
|talerzem______________________________________|1______________________________________|
|talerzami_____________________________________|1______________________________________|
|talerzach_____________________________________|1______________________________________|
|talentu_______________________________________|1______________________________________|
|talentem______________________________________|1______________________________________|
|talencie______________________________________|1______________________________________|
|talar~~w______________________________________|1______________________________________|
|talara________________________________________|1______________________________________|
|tak~~~~~~_____________________________________|1______________________________________|
|tak~~e~~______________________________________|1______________________________________|
|taktowy_______________________________________|1______________________________________|
|taktem________________________________________|1______________________________________|
|taki~~________________________________________|1______________________________________|
|takimi________________________________________|1______________________________________|
|tajnymi_______________________________________|1______________________________________|
|tajniki_______________________________________|1______________________________________|
|tajne_________________________________________|1______________________________________|
|tajemn~~______________________________________|1______________________________________|
|tajemnie______________________________________|1______________________________________|
|tajemniczo____________________________________|1______________________________________|
|tajemnicze____________________________________|1______________________________________|
|tajemnicach___________________________________|1______________________________________|
|tajemnica_____________________________________|1______________________________________|
|tajemnic______________________________________|1______________________________________|
|tajemnem______________________________________|1______________________________________|
|tajemnej______________________________________|1______________________________________|
|tajemna_______________________________________|1______________________________________|
|tai~~a________________________________________|1______________________________________|
|tadeusz~~~____________________________________|1______________________________________|
|tadeuszu~~____________________________________|1______________________________________|
|tadeuszkowi___________________________________|1______________________________________|
|tadeuszek_____________________________________|1______________________________________|
|taczkach______________________________________|1______________________________________|
|tabenki_______________________________________|1______________________________________|
|tabakierze____________________________________|1______________________________________|
|tabakierki____________________________________|1______________________________________|
|tabaka________________________________________|1______________________________________|
|s~~~~wko~~____________________________________|1______________________________________|
|s~~~~nistej___________________________________|1______________________________________|
|s~~~~niowate__________________________________|1______________________________________|
|s~~~~ni_______________________________________|1______________________________________|
|s~~yszysz_____________________________________|1______________________________________|
|s~~ysza~~a____________________________________|1______________________________________|
|s~~yszalne____________________________________|1______________________________________|
|s~~ynny_______________________________________|1______________________________________|
|s~~ycha~~~~___________________________________|1______________________________________|
|s~~u~~~~c~~___________________________________|1______________________________________|
|s~~u~~~~cej___________________________________|1______________________________________|
|s~~u~~~~ce____________________________________|1______________________________________|
|s~~u~~y~~o____________________________________|1______________________________________|
|s~~u~~y~~em___________________________________|1______________________________________|
|s~~u~~y~~a____________________________________|1______________________________________|
|s~~u~~ono_____________________________________|1______________________________________|
|s~~u~~ebne____________________________________|1______________________________________|
|s~~u~~by______________________________________|1______________________________________|
|s~~u~~bie_____________________________________|1______________________________________|
|s~~uszn~~_____________________________________|1______________________________________|
|s~~usznym_____________________________________|1______________________________________|
|s~~uszno~~~~__________________________________|1______________________________________|
|s~~usznej_____________________________________|1______________________________________|
|s~~upie_______________________________________|1______________________________________|
|s~~upem_______________________________________|1______________________________________|
|s~~upach______________________________________|1______________________________________|
|s~~upa________________________________________|1______________________________________|
|s~~ucku_______________________________________|1______________________________________|
|s~~ucki_______________________________________|1______________________________________|
|s~~ucha~~em___________________________________|1______________________________________|
|s~~ucha~~am___________________________________|1______________________________________|
|s~~uchan~~____________________________________|1______________________________________|
|s~~uchano_____________________________________|1______________________________________|
|s~~uchamy_____________________________________|1______________________________________|
|s~~uchacz~~w__________________________________|1______________________________________|
|s~~uchaczom___________________________________|1______________________________________|
|s~~uchacz_____________________________________|1______________________________________|
|s~~siedztwo___________________________________|1______________________________________|
|s~~siedzkiej__________________________________|1______________________________________|
|s~~siedzkie___________________________________|1______________________________________|
|s~~siedzie~~__________________________________|1______________________________________|
|s~~siadem_____________________________________|1______________________________________|
|s~~p__________________________________________|1______________________________________|
|s~~o~~c_______________________________________|1______________________________________|
|s~~ownych_____________________________________|1______________________________________|
|s~~ownej______________________________________|1______________________________________|
|s~~owami______________________________________|1______________________________________|
|s~~ot~~_______________________________________|1______________________________________|
|s~~oty________________________________________|1______________________________________|
|s~~ota________________________________________|1______________________________________|
|s~~onko_______________________________________|1______________________________________|
|s~~oniow~~____________________________________|1______________________________________|
|s~~oniowym____________________________________|1______________________________________|
|s~~oniny______________________________________|1______________________________________|
|s~~onim_______________________________________|1______________________________________|
|s~~oneczny____________________________________|1______________________________________|
|s~~oneczne____________________________________|1______________________________________|
|s~~oneczkiem__________________________________|1______________________________________|
|s~~omki_______________________________________|1______________________________________|
|s~~omianym____________________________________|1______________________________________|
|s~~omiany_____________________________________|1______________________________________|
|s~~omiane_____________________________________|1______________________________________|
|s~~oje________________________________________|1______________________________________|
|s~~odycze_____________________________________|1______________________________________|
|s~~odko_______________________________________|1______________________________________|
|s~~odki_______________________________________|1______________________________________|
|s~~ki_________________________________________|1______________________________________|
|s~~k__________________________________________|1______________________________________|
|s~~d~~~~______________________________________|1______________________________________|
|s~~d~~________________________________________|1______________________________________|
|s~~dzi~~em____________________________________|1______________________________________|
|s~~dzi~~a_____________________________________|1______________________________________|
|s~~dziwa______________________________________|1______________________________________|
|s~~dziowsk~~__________________________________|1______________________________________|
|s~~dziowscy___________________________________|1______________________________________|
|s~~dzi________________________________________|1______________________________________|
|s~~dowej______________________________________|1______________________________________|
|s~~dnym_______________________________________|1______________________________________|
|s~~dem________________________________________|1______________________________________|
|s~~awy~~______________________________________|1______________________________________|
|s~~awnym______________________________________|1______________________________________|
|s~~awnych_____________________________________|1______________________________________|
|s~~awnej______________________________________|1______________________________________|
|s~~awnego_____________________________________|1______________________________________|
|s~~awna_______________________________________|1______________________________________|
|s~~awi~~______________________________________|1______________________________________|
|s~~awian______________________________________|1______________________________________|
|s~~abym_______________________________________|1______________________________________|
|s~~aby________________________________________|1______________________________________|
|s~~aba________________________________________|1______________________________________|
|sz~~sta_______________________________________|1______________________________________|
|szyty_________________________________________|1______________________________________|
|szyte_________________________________________|1______________________________________|
|szyszakiem____________________________________|1______________________________________|
|szyszak_______________________________________|1______________________________________|
|szynkuje______________________________________|1______________________________________|
|szynkiem______________________________________|1______________________________________|
|szynkarka_____________________________________|1______________________________________|
|szykuje_______________________________________|1______________________________________|
|szyku_________________________________________|1______________________________________|
|szyjami_______________________________________|1______________________________________|
|szyd~~em~~____________________________________|1______________________________________|
|szydz~~c______________________________________|1______________________________________|
|szyderstw_____________________________________|1______________________________________|
|szyderskim____________________________________|1______________________________________|
|szyb~~________________________________________|1______________________________________|
|szybuje_______________________________________|1______________________________________|
|szybkim_______________________________________|1______________________________________|
|szybach_______________________________________|1______________________________________|
|szwedzki~~j___________________________________|1______________________________________|
|szwedzkich____________________________________|1______________________________________|
|szwagra_______________________________________|1______________________________________|
|szwadronem____________________________________|1______________________________________|
|szwab~~w______________________________________|1______________________________________|
|szwabom_______________________________________|1______________________________________|
|szumia~~a_____________________________________|1______________________________________|
|szumia~~______________________________________|1______________________________________|
|szumami_______________________________________|1______________________________________|
|szumach_______________________________________|1______________________________________|
|szuka~~yby____________________________________|1______________________________________|
|szukanie______________________________________|1______________________________________|
|szukania______________________________________|1______________________________________|
|szukam________________________________________|1______________________________________|
|szubienic~~~~_________________________________|1______________________________________|
|szubie________________________________________|1______________________________________|
|sztylety______________________________________|1______________________________________|
|sztykiem______________________________________|1______________________________________|
|szturmu_______________________________________|1______________________________________|
|szturmowa~~___________________________________|1______________________________________|
|szturmowali___________________________________|1______________________________________|
|szturmakiem___________________________________|1______________________________________|
|szturmaki_____________________________________|1______________________________________|
|szturmaka_____________________________________|1______________________________________|
|sztuczka______________________________________|1______________________________________|
|sztuce________________________________________|1______________________________________|
|sztenfl~~w____________________________________|1______________________________________|
|sztenflem_____________________________________|1______________________________________|
|sztenfle______________________________________|1______________________________________|
|sztandar~~w___________________________________|1______________________________________|
|sztandar______________________________________|1______________________________________|
|sztabsoficer~~w_______________________________|1______________________________________|
|sztabem_______________________________________|1______________________________________|
|sztabami______________________________________|1______________________________________|
|szronu________________________________________|1______________________________________|
|szranki_______________________________________|1______________________________________|
|szpon~~_______________________________________|1______________________________________|
|szpontonem____________________________________|1______________________________________|
|szpona________________________________________|1______________________________________|
|szpitalach____________________________________|1______________________________________|
|szpitala______________________________________|1______________________________________|
|szpink~~______________________________________|1______________________________________|
|szpilk~~______________________________________|1______________________________________|
|szpilki_______________________________________|1______________________________________|
|szpilce_______________________________________|1______________________________________|
|szpilbergu____________________________________|1______________________________________|
|szpieg~~w_____________________________________|1______________________________________|
|szpiegiem_____________________________________|1______________________________________|
|szpec~~c______________________________________|1______________________________________|
|szparagi______________________________________|1______________________________________|
|szpaleru______________________________________|1______________________________________|
|szpak~~w______________________________________|1______________________________________|
|szopie________________________________________|1______________________________________|
|sznur~~w______________________________________|1______________________________________|
|sznurowa~~a___________________________________|1______________________________________|
|sznurowany____________________________________|1______________________________________|
|sznurowano____________________________________|1______________________________________|
|sznurkiem_____________________________________|1______________________________________|
|sznurem_______________________________________|1______________________________________|
|sznurek_______________________________________|1______________________________________|
|sznur_________________________________________|1______________________________________|
|szmer~~w______________________________________|1______________________________________|
|szmermelu_____________________________________|1______________________________________|
|szmerach______________________________________|1______________________________________|
|szmaty________________________________________|1______________________________________|
|szmaragdzie___________________________________|1______________________________________|
|szl~~c________________________________________|1______________________________________|
|szlochanie____________________________________|1______________________________________|
|szlochania____________________________________|1______________________________________|
|szlafmyc~~____________________________________|1______________________________________|
|szlafmyca_____________________________________|1______________________________________|
|szlachetni____________________________________|1______________________________________|
|szlachetnej___________________________________|1______________________________________|
|szlachetne____________________________________|1______________________________________|
|szlachetk~~___________________________________|1______________________________________|
|szlacheckimi__________________________________|1______________________________________|
|szlacheckiemu_________________________________|1______________________________________|
|szlacheckich__________________________________|1______________________________________|
|szlachciury___________________________________|1______________________________________|
|szlachciura___________________________________|1______________________________________|
|szlachcicowi__________________________________|1______________________________________|
|szlachcica~~__________________________________|1______________________________________|
|szlachcianka__________________________________|1______________________________________|
|szlacha_______________________________________|1______________________________________|
|szk~~o________________________________________|1______________________________________|
|szk~~em_______________________________________|1______________________________________|
|szko~~ach_____________________________________|1______________________________________|
|szkodzie______________________________________|1______________________________________|
|szkody________________________________________|1______________________________________|
|szkodliwo~~ci_________________________________|1______________________________________|
|szkocyi_______________________________________|1______________________________________|
|szkle_________________________________________|1______________________________________|
|szklank~~_____________________________________|1______________________________________|
|szklankami____________________________________|1______________________________________|
|szklanic~~____________________________________|1______________________________________|
|szklanicy_____________________________________|1______________________________________|
|szklanek______________________________________|1______________________________________|
|szklance______________________________________|1______________________________________|
|szkie~~ka_____________________________________|1______________________________________|
|szkie~~_______________________________________|1______________________________________|
|szkic~~w______________________________________|1______________________________________|
|szkar~~aty____________________________________|1______________________________________|
|szkaradny_____________________________________|1______________________________________|
|szkaradnie____________________________________|1______________________________________|
|szkaplerza____________________________________|1______________________________________|
|sze~~~~set____________________________________|1______________________________________|
|sze~~~~_______________________________________|1______________________________________|
|szerzej_______________________________________|1______________________________________|
|szersz~~______________________________________|1______________________________________|
|szerszeni~~w__________________________________|1______________________________________|
|szersza_______________________________________|1______________________________________|
|szerpentyn~~__________________________________|1______________________________________|
|szerpentynek__________________________________|1______________________________________|
|szerok~~______________________________________|1______________________________________|
|szeroko~~~~___________________________________|1______________________________________|
|szerokiem_____________________________________|1______________________________________|
|szerokiej_____________________________________|1______________________________________|
|szeroka_______________________________________|1______________________________________|
|szermierze____________________________________|1______________________________________|
|szereg~~w_____________________________________|1______________________________________|
|szeregowych___________________________________|1______________________________________|
|szeregiem_____________________________________|1______________________________________|
|szeregach_____________________________________|1______________________________________|
|szept~~w______________________________________|1______________________________________|
|szepta~~y_____________________________________|1______________________________________|
|szepta~~o_____________________________________|1______________________________________|
|szepta~~a_____________________________________|1______________________________________|
|szept_________________________________________|1______________________________________|
|szepn~~~~y____________________________________|1______________________________________|
|szepn~~~~a____________________________________|1______________________________________|
|szepc~~_______________________________________|1______________________________________|
|szepcz~~______________________________________|1______________________________________|
|szemrze_______________________________________|1______________________________________|
|szelmostwo____________________________________|1______________________________________|
|szelestu______________________________________|1______________________________________|
|szelestem_____________________________________|1______________________________________|
|szelest_______________________________________|1______________________________________|
|szcz~~~~liwym~~_______________________________|1______________________________________|
|szcz~~~~liwym_________________________________|1______________________________________|
|szcz~~~~liwszym~~~____________________________|1______________________________________|
|szcz~~~~liwszych______________________________|1______________________________________|
|szcz~~~~liwsza________________________________|1______________________________________|
|szcz~~~~liwo~~~~______________________________|1______________________________________|
|szcz~~~~liwie_________________________________|1______________________________________|
|szcz~~~~liwa__________________________________|1______________________________________|
|szcz~~~~ci~~__________________________________|1______________________________________|
|szcz~~~~ciu~~_________________________________|1______________________________________|
|szcz~~~~cie~~_________________________________|1______________________________________|
|szcz~~ty______________________________________|1______________________________________|
|szcz~~tki_____________________________________|1______________________________________|
|szcz~~rze_____________________________________|1______________________________________|
|szcz~~k~~_____________________________________|1______________________________________|
|szcz~~ku______________________________________|1______________________________________|
|szcz~~ki______________________________________|1______________________________________|
|szcz~~kanie___________________________________|1______________________________________|
|szcz~~ka______________________________________|1______________________________________|
|szcz~~dz~~____________________________________|1______________________________________|
|szcz~~dzi~~a__________________________________|1______________________________________|
|szczytach_____________________________________|1______________________________________|
|szczyru_______________________________________|1______________________________________|
|szczyrem______________________________________|1______________________________________|
|szczypt~~_____________________________________|1______________________________________|
|szczypi~~c____________________________________|1______________________________________|
|szczypi~~_____________________________________|1______________________________________|
|szczyg~~y_____________________________________|1______________________________________|
|szczyci~~_____________________________________|1______________________________________|
|szczycie______________________________________|1______________________________________|
|szczwany______________________________________|1______________________________________|
|szczwania_____________________________________|1______________________________________|
|szczu~~_______________________________________|1______________________________________|
|szczuplejszy__________________________________|1______________________________________|
|szczuj~~c_____________________________________|1______________________________________|
|szczuciem_____________________________________|1______________________________________|
|szczodroty____________________________________|1______________________________________|
|szczodre______________________________________|1______________________________________|
|szczerze~~____________________________________|1______________________________________|
|szczerego_____________________________________|1______________________________________|
|szczerbiec____________________________________|1______________________________________|
|szczerbcem____________________________________|1______________________________________|
|szczerbach____________________________________|1______________________________________|
|szczelin~~____________________________________|1______________________________________|
|szczeka~~_____________________________________|1______________________________________|
|szczekaj______________________________________|1______________________________________|
|szczawie______________________________________|1______________________________________|
|sza~~wi_______________________________________|1______________________________________|
|sza~~cu_______________________________________|1______________________________________|
|sza~~cach_____________________________________|1______________________________________|
|szat~~________________________________________|1______________________________________|
|szata~~skie___________________________________|1______________________________________|
|szatany_______________________________________|1______________________________________|
|szatach_______________________________________|1______________________________________|
|szata_________________________________________|1______________________________________|
|szar~~________________________________________|1______________________________________|
|szary_________________________________________|1______________________________________|
|szarwarki_____________________________________|1______________________________________|
|szarpa~~______________________________________|1______________________________________|
|szarozielonawej_______________________________|1______________________________________|
|szarf~~_______________________________________|1______________________________________|
|szare_________________________________________|1______________________________________|
|szarakach_____________________________________|1______________________________________|
|szarafanie____________________________________|1______________________________________|
|szara_________________________________________|1______________________________________|
|szanuj~~c_____________________________________|1______________________________________|
|szanujesz_____________________________________|1______________________________________|
|szanujem______________________________________|1______________________________________|
|szanuj________________________________________|1______________________________________|
|szanownych____________________________________|1______________________________________|
|szanowny______________________________________|1______________________________________|
|szanowni______________________________________|1______________________________________|
|szanowne______________________________________|1______________________________________|
|szanowany_____________________________________|1______________________________________|
|szanowali_____________________________________|1______________________________________|
|szamoc~~______________________________________|1______________________________________|
|szamoce_______________________________________|1______________________________________|
|szal~~________________________________________|1______________________________________|
|szalony_______________________________________|1______________________________________|
|szalone_______________________________________|1______________________________________|
|szali_________________________________________|1______________________________________|
|szala~~y______________________________________|1______________________________________|
|szala~~o______________________________________|1______________________________________|
|szalach_______________________________________|1______________________________________|
|szaf~~________________________________________|1______________________________________|
|szafy_________________________________________|1______________________________________|
|szafranowej___________________________________|1______________________________________|
|szafranie~~___________________________________|1______________________________________|
|szafirowe_____________________________________|1______________________________________|
|szafie________________________________________|1______________________________________|
|szafach_______________________________________|1______________________________________|
|szacunku~~____________________________________|1______________________________________|
