Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 26.12.2019 o godzinie 15:39:30:815.
Program zakonczyl dzialanie o 26.12.2019 o godzinie 15:39:30:835.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 20 milisekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku de-bello-gallico.txt znaleziono 20512 slow, w tym  5673 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|summaque______________________________________|2______________________________________|
|summas________________________________________|1______________________________________|
|summi_________________________________________|1______________________________________|
|summis________________________________________|2______________________________________|
|summo_________________________________________|6______________________________________|
|summum________________________________________|5______________________________________|
|summus________________________________________|1______________________________________|
|sumpserat_____________________________________|1______________________________________|
|sumptu________________________________________|1______________________________________|
|sumpturum_____________________________________|1______________________________________|
|sunt__________________________________________|40_____________________________________|
|suo___________________________________________|20_____________________________________|
|suoque________________________________________|1______________________________________|
|suorum________________________________________|4______________________________________|
|suos__________________________________________|34_____________________________________|
|suosque_______________________________________|1______________________________________|
|superabant____________________________________|1______________________________________|
|superabat_____________________________________|1______________________________________|
|superare______________________________________|2______________________________________|
|superari______________________________________|1______________________________________|
|superarint____________________________________|1______________________________________|
|superassent___________________________________|1______________________________________|
|superatas_____________________________________|1______________________________________|
|superatasque__________________________________|1______________________________________|
|superati______________________________________|3______________________________________|
|superatis_____________________________________|3______________________________________|
|superatos_____________________________________|1______________________________________|
|superatosque__________________________________|1______________________________________|
|superaverint__________________________________|1______________________________________|
|superbe_______________________________________|1______________________________________|
|supererant____________________________________|2______________________________________|
|supererat_____________________________________|1______________________________________|
|superessent___________________________________|1______________________________________|
|superfuerunt__________________________________|1______________________________________|
|superiora_____________________________________|2______________________________________|
|superiore_____________________________________|12_____________________________________|
|superioribus__________________________________|7______________________________________|
|superioris____________________________________|1______________________________________|
|superiorum____________________________________|2______________________________________|
|supersedere___________________________________|1______________________________________|
|suppetebat____________________________________|1______________________________________|
|suppeteret____________________________________|1______________________________________|
|supplicatio___________________________________|2______________________________________|
|supplices_____________________________________|1______________________________________|
|supplicia_____________________________________|1______________________________________|
|supplicio_____________________________________|2______________________________________|
|suppliciterque________________________________|1______________________________________|
|supplicium____________________________________|1______________________________________|
|supportaretur_________________________________|1______________________________________|
|supportari____________________________________|3______________________________________|
|supra_________________________________________|10_____________________________________|
|susceperit____________________________________|1______________________________________|
|suscipienda___________________________________|1______________________________________|
|suscipiendam__________________________________|1______________________________________|
|suscipit______________________________________|2______________________________________|
|suspicabatur__________________________________|1______________________________________|
|suspicari_____________________________________|1______________________________________|
|suspicati_____________________________________|1______________________________________|
|suspicatus____________________________________|1______________________________________|
|suspicio______________________________________|1______________________________________|
|suspicione____________________________________|1______________________________________|
|suspicionem___________________________________|1______________________________________|
|suspiciones___________________________________|2______________________________________|
|sustentare____________________________________|1______________________________________|
|sustentatum___________________________________|1______________________________________|
|sustinere_____________________________________|6______________________________________|
|sustinerent___________________________________|3______________________________________|
|sustineret____________________________________|2______________________________________|
|sustineri_____________________________________|3______________________________________|
|sustinuerunt__________________________________|2______________________________________|
|sustulerant___________________________________|1______________________________________|
|suum__________________________________________|11_____________________________________|
|t_____________________________________________|8______________________________________|
|tabernaculis__________________________________|1______________________________________|
|tabulae_______________________________________|1______________________________________|
|tabulis_______________________________________|1______________________________________|
|taciti________________________________________|1______________________________________|
|tacuerat______________________________________|1______________________________________|
|tacuisse______________________________________|1______________________________________|
|tam___________________________________________|9______________________________________|
|tamen_________________________________________|30_____________________________________|
|tametsi_______________________________________|1______________________________________|
|tandem________________________________________|3______________________________________|
|tanta_________________________________________|17_____________________________________|
|tantae________________________________________|5______________________________________|
|tantam________________________________________|4______________________________________|
|tantamque_____________________________________|1______________________________________|
|tantas________________________________________|1______________________________________|
|tanti_________________________________________|3______________________________________|
|tantis________________________________________|1______________________________________|
|tanto_________________________________________|4______________________________________|
|tantopere_____________________________________|1______________________________________|
|tantos________________________________________|1______________________________________|
|tantosque_____________________________________|1______________________________________|
|tantulae______________________________________|1______________________________________|
|tantularum____________________________________|1______________________________________|
|tantum________________________________________|8______________________________________|
|tantumque_____________________________________|1______________________________________|
|tantus________________________________________|1______________________________________|
|tarbelli______________________________________|1______________________________________|
|tardatus______________________________________|1______________________________________|
|tardiores_____________________________________|1______________________________________|
|tardius_______________________________________|1______________________________________|
|tarusates_____________________________________|1______________________________________|
|tarusatium____________________________________|1______________________________________|
|tectum________________________________________|1______________________________________|
|tegimenta_____________________________________|1______________________________________|
|tela__________________________________________|14_____________________________________|
|telaque_______________________________________|2______________________________________|
|telis_________________________________________|2______________________________________|
|telisque______________________________________|1______________________________________|
|telorum_______________________________________|1______________________________________|
|telum_________________________________________|5______________________________________|
|temerarium____________________________________|1______________________________________|
|temere________________________________________|2______________________________________|
|temonem_______________________________________|1______________________________________|
|temperantiam__________________________________|1______________________________________|
|temperaturos__________________________________|2______________________________________|
|tempestas_____________________________________|2______________________________________|
|tempestatem___________________________________|3______________________________________|
|tempestates___________________________________|2______________________________________|
|tempestatibus_________________________________|1______________________________________|
|tempestatum___________________________________|1______________________________________|
|tempestatumque________________________________|1______________________________________|
|tempeststes___________________________________|1______________________________________|
|tempore_______________________________________|23_____________________________________|
|temporis______________________________________|6______________________________________|
|temptare______________________________________|1______________________________________|
|temptassent___________________________________|2______________________________________|
|temptata______________________________________|1______________________________________|
|tempus________________________________________|19_____________________________________|
|tencteri______________________________________|2______________________________________|
|tencteris_____________________________________|1______________________________________|
|tencterorum___________________________________|1______________________________________|
|tendere_______________________________________|1______________________________________|
|tenebant______________________________________|1______________________________________|
|tenebantur____________________________________|2______________________________________|
|tenebat_______________________________________|5______________________________________|
|tenent________________________________________|1______________________________________|
|tenere________________________________________|7______________________________________|
|tenerentur____________________________________|2______________________________________|
|teneret_______________________________________|3______________________________________|
|teneretur_____________________________________|2______________________________________|
|teneri________________________________________|5______________________________________|
|teneris_______________________________________|1______________________________________|
|tenuissent____________________________________|1______________________________________|
|tenuisset_____________________________________|1______________________________________|
|tenuiter______________________________________|1______________________________________|
|ter___________________________________________|1______________________________________|
|teracissimosque_______________________________|1______________________________________|
|terga_________________________________________|5______________________________________|
|tergum________________________________________|2______________________________________|
|ternae________________________________________|1______________________________________|
|terrae________________________________________|1______________________________________|
|terram________________________________________|2______________________________________|
|terrasidiumque________________________________|1______________________________________|
|terrasidius___________________________________|1______________________________________|
|terrent_______________________________________|1______________________________________|
|terrenus______________________________________|1______________________________________|
|terrerent_____________________________________|1______________________________________|
|terris________________________________________|1______________________________________|
|terrore_______________________________________|2______________________________________|
|tertia________________________________________|9______________________________________|
|tertiam_______________________________________|5______________________________________|
|tertiamque____________________________________|1______________________________________|
|tertium_______________________________________|2______________________________________|
|tertius_______________________________________|1______________________________________|
|testamenta____________________________________|1______________________________________|
|testem________________________________________|1______________________________________|
|testes________________________________________|1______________________________________|
|testimonium___________________________________|1______________________________________|
|testudine_____________________________________|1______________________________________|
|teutonique____________________________________|1______________________________________|
|teutonis______________________________________|1______________________________________|
|teutonisque___________________________________|1______________________________________|
|teutonos______________________________________|1______________________________________|
|tigna_________________________________________|1______________________________________|
|tignorum______________________________________|1______________________________________|
|tigurini______________________________________|1______________________________________|
|tigurinus_____________________________________|1______________________________________|
|timendum______________________________________|2______________________________________|
|timentibus____________________________________|1______________________________________|
|timere________________________________________|2______________________________________|
|timerent______________________________________|2______________________________________|
|timeret_______________________________________|1______________________________________|
|timide________________________________________|1______________________________________|
|timidos_______________________________________|1______________________________________|
|timor_________________________________________|3______________________________________|
|timore________________________________________|7______________________________________|
|timorem_______________________________________|3______________________________________|
|timoris_______________________________________|4______________________________________|
|timuisse______________________________________|1______________________________________|
|timuissent____________________________________|1______________________________________|
|titurio_______________________________________|3______________________________________|
|titurium______________________________________|2______________________________________|
|titurius______________________________________|3______________________________________|
|tolerarent____________________________________|1______________________________________|
|tolleret______________________________________|1______________________________________|
|tolli_________________________________________|1______________________________________|
|tolosa________________________________________|1______________________________________|
|tolosatium____________________________________|1______________________________________|
|tormenta______________________________________|1______________________________________|
|tormentis_____________________________________|1______________________________________|
|tormentorum___________________________________|1______________________________________|
|tot___________________________________________|1______________________________________|
|tota__________________________________________|1______________________________________|
|totae_________________________________________|1______________________________________|
|toti__________________________________________|2______________________________________|
|totidem_______________________________________|3______________________________________|
|totis_________________________________________|3______________________________________|
|totius________________________________________|14_____________________________________|
|totiusque_____________________________________|2______________________________________|
|toto__________________________________________|1______________________________________|
|totum_________________________________________|3______________________________________|
|trabes________________________________________|1______________________________________|
|trabibus______________________________________|2______________________________________|
|tradere_______________________________________|1______________________________________|
|traderent_____________________________________|1______________________________________|
|tradidisset___________________________________|1______________________________________|
|tradita_______________________________________|1______________________________________|
|traditis______________________________________|6______________________________________|
|traducat______________________________________|1______________________________________|
|traducatur____________________________________|1______________________________________|
|traducendum___________________________________|1______________________________________|
|traducere_____________________________________|3______________________________________|
|traduceret____________________________________|1______________________________________|
|traducit______________________________________|2______________________________________|
|traducitur____________________________________|1______________________________________|
|traductos_____________________________________|2______________________________________|
|traduxerant___________________________________|1______________________________________|
|traduxisse____________________________________|1______________________________________|
|traduxisset___________________________________|1______________________________________|
|traduxit______________________________________|1______________________________________|
|tragulas______________________________________|1______________________________________|
|traheretur____________________________________|1______________________________________|
|traiectus_____________________________________|1______________________________________|
|tranare_______________________________________|1______________________________________|
|tranquillitas_________________________________|1______________________________________|
|trans_________________________________________|16_____________________________________|
|transcendere__________________________________|1______________________________________|
|transeant_____________________________________|1______________________________________|
|transeat______________________________________|1______________________________________|
|transeundi____________________________________|3______________________________________|
|transeundo____________________________________|1______________________________________|
|transeundum___________________________________|1______________________________________|
|transfixis____________________________________|1______________________________________|
|transgressi___________________________________|1______________________________________|
|transibant____________________________________|1______________________________________|
|transierant___________________________________|3______________________________________|
|transierat____________________________________|1______________________________________|
|transierunt___________________________________|2______________________________________|
|transire______________________________________|16_____________________________________|
|transirent____________________________________|4______________________________________|
|transisse_____________________________________|3______________________________________|
|transissent___________________________________|2______________________________________|
|transitur_____________________________________|1______________________________________|
|transiturum___________________________________|1______________________________________|
|transportandas________________________________|1______________________________________|
|transportandum________________________________|2______________________________________|
|transportaret_________________________________|1______________________________________|
|transportati__________________________________|1______________________________________|
|transportaverat_______________________________|2______________________________________|
|transrhenanis_________________________________|1______________________________________|
|transtra______________________________________|1______________________________________|
|transversam___________________________________|1______________________________________|
|trebium_______________________________________|1______________________________________|
|trebius_______________________________________|1______________________________________|
|tres__________________________________________|5______________________________________|
|treveri_______________________________________|2______________________________________|
|treveris______________________________________|1______________________________________|
|treverorum____________________________________|2______________________________________|
|treveros______________________________________|1______________________________________|
|tria__________________________________________|1______________________________________|
|tribocorum____________________________________|1______________________________________|
|tribocos______________________________________|1______________________________________|
|tribueret_____________________________________|1______________________________________|
|tribui________________________________________|1______________________________________|
|tribuit_______________________________________|1______________________________________|
|tribunis______________________________________|3______________________________________|
|tribunisque___________________________________|1______________________________________|
|tribunos______________________________________|2______________________________________|
|tribunosque___________________________________|1______________________________________|
|tribunus______________________________________|1______________________________________|
|tribus________________________________________|3______________________________________|
|tridui________________________________________|4______________________________________|
|triduique_____________________________________|1______________________________________|
|triduo________________________________________|1______________________________________|
|triduum_______________________________________|2______________________________________|
|triennium_____________________________________|1______________________________________|
|trinis________________________________________|1______________________________________|
|triplicem_____________________________________|1______________________________________|
|triplici______________________________________|3______________________________________|
|tristes_______________________________________|1______________________________________|
|tristitia_____________________________________|1______________________________________|
|trium_________________________________________|2______________________________________|
|troucillum____________________________________|1______________________________________|
|trunci________________________________________|1______________________________________|
|tuba__________________________________________|1______________________________________|
|tueri_________________________________________|1______________________________________|
|tulingi_______________________________________|1______________________________________|
|tulingis______________________________________|1______________________________________|
|tulingorum____________________________________|1______________________________________|
|tulingos______________________________________|1______________________________________|
|tulisse_______________________________________|2______________________________________|
|tulit_________________________________________|1______________________________________|
|tum___________________________________________|17_____________________________________|
|tumulo________________________________________|2______________________________________|
|tumultu_______________________________________|2______________________________________|
|tumulum_______________________________________|1______________________________________|
|tumulus_______________________________________|1______________________________________|
|tunditores____________________________________|1______________________________________|
|turmas________________________________________|1______________________________________|
|turonos_______________________________________|1______________________________________|
|turpissimum___________________________________|1______________________________________|
|turpitudinem__________________________________|1______________________________________|
|turpius_______________________________________|1______________________________________|
|turresque_____________________________________|1______________________________________|
|turribus______________________________________|1______________________________________|
|turribusque___________________________________|2______________________________________|
|turrim________________________________________|2______________________________________|
|tuta__________________________________________|1______________________________________|
|tuti__________________________________________|1______________________________________|
|tutius________________________________________|2______________________________________|
|tuto__________________________________________|1______________________________________|
|tutum_________________________________________|2______________________________________|
|ubi___________________________________________|38_____________________________________|
|ubii__________________________________________|2______________________________________|
|ubiis_________________________________________|1______________________________________|
|ubiorum_______________________________________|2______________________________________|
|ubios_________________________________________|2______________________________________|
|ubique________________________________________|1______________________________________|
|ulcisceretur__________________________________|1______________________________________|
|ulcisci_______________________________________|1______________________________________|
|ulla__________________________________________|3______________________________________|
|ullam_________________________________________|4______________________________________|
|ulli__________________________________________|1______________________________________|
|ullo__________________________________________|4______________________________________|
|ullos_________________________________________|1______________________________________|
|ullum_________________________________________|3______________________________________|
|ulteriore_____________________________________|1______________________________________|
|ulteriorem____________________________________|4______________________________________|
|ulterioris____________________________________|1______________________________________|
|ultimae_______________________________________|1______________________________________|
|ultimas_______________________________________|1______________________________________|
|ultra_________________________________________|2______________________________________|
|ultro_________________________________________|5______________________________________|
|ultus_________________________________________|1______________________________________|
|umerum________________________________________|1______________________________________|
|umquam________________________________________|2______________________________________|
|una___________________________________________|28_____________________________________|
|unam__________________________________________|2______________________________________|
|unde__________________________________________|5______________________________________|
|undique_______________________________________|13_____________________________________|
|uni___________________________________________|2______________________________________|
|unis__________________________________________|1______________________________________|
|universa______________________________________|1______________________________________|
|universi______________________________________|1______________________________________|
|universos_____________________________________|1______________________________________|
|uno___________________________________________|14_____________________________________|
|unos__________________________________________|1______________________________________|
|unum__________________________________________|18_____________________________________|
|unumque_______________________________________|1______________________________________|
|unus__________________________________________|3______________________________________|
|urbe__________________________________________|2______________________________________|
|urgeri________________________________________|2______________________________________|
|usi___________________________________________|4______________________________________|
|usipetes______________________________________|2______________________________________|
|usipetibus____________________________________|1______________________________________|
|usipetum______________________________________|1______________________________________|
|usos__________________________________________|1______________________________________|
|usque_________________________________________|3______________________________________|
|usu___________________________________________|4______________________________________|
|usui__________________________________________|8______________________________________|
|usum__________________________________________|5______________________________________|
|usuros________________________________________|1______________________________________|
|usus__________________________________________|9______________________________________|
|ut____________________________________________|171____________________________________|
|utantur_______________________________________|1______________________________________|
|utatur________________________________________|1______________________________________|
|utebantur_____________________________________|1______________________________________|
|utebatur______________________________________|3______________________________________|
|uterentur_____________________________________|2______________________________________|
|uteretur______________________________________|4______________________________________|
|uterque_______________________________________|1______________________________________|
|uti___________________________________________|49_____________________________________|
|utiles________________________________________|1______________________________________|
|utilitatem____________________________________|1______________________________________|
|utram_________________________________________|1______________________________________|
|utramque______________________________________|2______________________________________|
|utraque_______________________________________|5______________________________________|
|utrimque______________________________________|2______________________________________|
|utrisque______________________________________|5______________________________________|
|utriusque_____________________________________|1______________________________________|
|utroque_______________________________________|2______________________________________|
|utrum_________________________________________|3______________________________________|
|utrumque______________________________________|1______________________________________|
|utuntur_______________________________________|1______________________________________|
|uxorem________________________________________|1______________________________________|
|uxores________________________________________|2______________________________________|
|v_____________________________________________|5______________________________________|
|vacalus_______________________________________|1______________________________________|
|vacare________________________________________|4______________________________________|
|vacuam________________________________________|1______________________________________|
|vacuum________________________________________|1______________________________________|
|vada__________________________________________|2______________________________________|
|vadii_________________________________________|1______________________________________|
|vadis_________________________________________|4______________________________________|
|vado__________________________________________|1______________________________________|
|vagabantur____________________________________|1______________________________________|
|vagarentur____________________________________|1______________________________________|
|vagari________________________________________|1______________________________________|
|vagati________________________________________|1______________________________________|
|valeat________________________________________|1______________________________________|
|valebant______________________________________|1______________________________________|
|valebat_______________________________________|1______________________________________|
|valent________________________________________|1______________________________________|
|valere________________________________________|1______________________________________|
|valeret_______________________________________|1______________________________________|
|valerii_______________________________________|1______________________________________|
|valerio_______________________________________|1______________________________________|
|valerium______________________________________|2______________________________________|
|valerius______________________________________|2______________________________________|
|valle_________________________________________|1______________________________________|
|vallem________________________________________|1______________________________________|
|vallo_________________________________________|7______________________________________|
|vallum________________________________________|3______________________________________|
|vangiones_____________________________________|1______________________________________|
|varii_________________________________________|1______________________________________|
|vastari_______________________________________|1______________________________________|
|vastatis______________________________________|2______________________________________|
|vastissimo____________________________________|1______________________________________|
|vasto_________________________________________|1______________________________________|
|vaticinationibus______________________________|1______________________________________|
|vectigales____________________________________|2______________________________________|
|vectigalia____________________________________|2______________________________________|
|vehementer____________________________________|3______________________________________|
|vehementerque_________________________________|1______________________________________|
|vel___________________________________________|11_____________________________________|
|velanii_______________________________________|1______________________________________|
|velanius______________________________________|1______________________________________|
|velint________________________________________|5______________________________________|
|veliocasses___________________________________|1______________________________________|
|velis_________________________________________|3______________________________________|
|velit_________________________________________|4______________________________________|
|velle_________________________________________|3______________________________________|
|vellent_______________________________________|5______________________________________|
|vellet________________________________________|8______________________________________|
|velocissimi___________________________________|1______________________________________|
|velut_________________________________________|1______________________________________|
|venationibus__________________________________|1______________________________________|
|vendant_______________________________________|1______________________________________|
|vendidit______________________________________|2______________________________________|
|venellorum____________________________________|1______________________________________|
|venellos______________________________________|2______________________________________|
|venerant______________________________________|7______________________________________|
|venerat_______________________________________|1______________________________________|
|venerit_______________________________________|1______________________________________|
|venerunt______________________________________|7______________________________________|
|veneti________________________________________|2______________________________________|
|venetiam______________________________________|1______________________________________|
|venetici______________________________________|1______________________________________|
|veneticum_____________________________________|1______________________________________|
|venetis_______________________________________|2______________________________________|
|venetorum_____________________________________|1______________________________________|
|venetos_______________________________________|3______________________________________|
|veniant_______________________________________|1______________________________________|
|veniebant_____________________________________|2______________________________________|
|veniebat______________________________________|1______________________________________|
|venientes_____________________________________|2______________________________________|
|venire________________________________________|8______________________________________|
|venirent______________________________________|4______________________________________|
|veniret_______________________________________|3______________________________________|
|veniri________________________________________|1______________________________________|
|venisse_______________________________________|6______________________________________|
|venissent_____________________________________|3______________________________________|
|venisset______________________________________|3______________________________________|
|venit_________________________________________|6______________________________________|
|veniunt_______________________________________|2______________________________________|
|ventitant_____________________________________|1______________________________________|
|ventitaret____________________________________|1______________________________________|
|vento_________________________________________|3______________________________________|
|ventorum______________________________________|1______________________________________|
|ventum________________________________________|4______________________________________|
|venturos______________________________________|2______________________________________|
|venturum______________________________________|3______________________________________|
|ventus________________________________________|2______________________________________|
|vera__________________________________________|2______________________________________|
|veragrorum____________________________________|2______________________________________|
|veragros______________________________________|1______________________________________|
|verba_________________________________________|1______________________________________|
|verbigenus____________________________________|1______________________________________|
|verbis________________________________________|2______________________________________|
|verebatur_____________________________________|1______________________________________|
|vererentur____________________________________|2______________________________________|
|vereri________________________________________|2______________________________________|
|vergebat______________________________________|1______________________________________|
|vergit________________________________________|2______________________________________|
|vergobretum___________________________________|1______________________________________|
|veri__________________________________________|1______________________________________|
|veriti________________________________________|1______________________________________|
|veritus_______________________________________|2______________________________________|
|vero__________________________________________|12_____________________________________|
|versabantur___________________________________|2______________________________________|
|versaretur____________________________________|1______________________________________|
|versari_______________________________________|2______________________________________|
|versus________________________________________|1______________________________________|
