Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 26.12.2019 o godzinie 15:44:22:776.
Program zakonczyl dzialanie o 26.12.2019 o godzinie 15:44:22:846.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 70 milisekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku pan-tadeusz.txt znaleziono 69053 slow, w tym  18795 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|zwierz~~______________________________________|1______________________________________|
|zwierz~~t_____________________________________|7______________________________________|
|zwierz~~ta____________________________________|1______________________________________|
|zwierz~~tami__________________________________|1______________________________________|
|zwiesi~~______________________________________|1______________________________________|
|zwiesza~~a____________________________________|1______________________________________|
|zwieszony_____________________________________|1______________________________________|
|zwija_________________________________________|3______________________________________|
|zwijaj~~______________________________________|1______________________________________|
|zwija~~_______________________________________|1______________________________________|
|zwija~~y______________________________________|1______________________________________|
|zwiniony______________________________________|2______________________________________|
|zwin~~________________________________________|1______________________________________|
|zwin~~~~______________________________________|2______________________________________|
|zwiod~~_______________________________________|1______________________________________|
|zwiod~~y______________________________________|1______________________________________|
|zwis~~________________________________________|1______________________________________|
|zwis~~e_______________________________________|1______________________________________|
|zwity_________________________________________|1______________________________________|
|zwi~~zana_____________________________________|1______________________________________|
|zwi~~zane_____________________________________|2______________________________________|
|zwi~~zany_____________________________________|1______________________________________|
|zwi~~za~~_____________________________________|1______________________________________|
|zwi~~zek______________________________________|1______________________________________|
|zwi~~zki______________________________________|1______________________________________|
|zwi~~zkowi____________________________________|1______________________________________|
|zwi~~zuj~~____________________________________|1______________________________________|
|zwi~~~~e______________________________________|1______________________________________|
|zwleka~~______________________________________|2______________________________________|
|zwleka~~~~____________________________________|1______________________________________|
|zwodzisz______________________________________|1______________________________________|
|zwodzono______________________________________|1______________________________________|
|zwoje_________________________________________|1______________________________________|
|zwoj~~w_______________________________________|1______________________________________|
|zwo~~ali______________________________________|1______________________________________|
|zwo~~any______________________________________|1______________________________________|
|zwo~~uj~~c____________________________________|1______________________________________|
|zwo~~uj~~ce___________________________________|1______________________________________|
|zwraca________________________________________|3______________________________________|
|zwraca~~______________________________________|3______________________________________|
|zwrotem_______________________________________|2______________________________________|
|zwrotki_______________________________________|2______________________________________|
|zwrot~~w______________________________________|1______________________________________|
|zwr~~ci_______________________________________|1______________________________________|
|zwr~~cili_____________________________________|2______________________________________|
|zwr~~cisz_____________________________________|1______________________________________|
|zwr~~ci~~_____________________________________|12_____________________________________|
|zwr~~ci~~a____________________________________|1______________________________________|
|zwr~~ci~~o____________________________________|1______________________________________|
|zwr~~ci~~y____________________________________|2______________________________________|
|zwr~~cona_____________________________________|1______________________________________|
|zwr~~cone_____________________________________|1______________________________________|
|zwr~~cony_____________________________________|3______________________________________|
|zwr~~conym____________________________________|1______________________________________|
|zwr~~~~_______________________________________|1______________________________________|
|zwyci~~ska____________________________________|1______________________________________|
|zwyci~~ski____________________________________|1______________________________________|
|zwyci~~skich__________________________________|1______________________________________|
|zwyci~~stwa___________________________________|4______________________________________|
|zwyci~~stwa~~_________________________________|1______________________________________|
|zwyci~~stwem__________________________________|1______________________________________|
|zwyci~~stwie__________________________________|1______________________________________|
|zwyci~~stwo___________________________________|3______________________________________|
|zwyci~~zca____________________________________|2______________________________________|
|zwyci~~zcy____________________________________|1______________________________________|
|zwyci~~zc~~w__________________________________|2______________________________________|
|zwyci~~~~ony__________________________________|1______________________________________|
|zwyci~~~~y~~__________________________________|1______________________________________|
|zwyczaj_______________________________________|6______________________________________|
|zwyczaje______________________________________|1______________________________________|
|zwyczajem_____________________________________|7______________________________________|
|zwyczajne_____________________________________|1______________________________________|
|zwyczajnego___________________________________|1______________________________________|
|zwyczajnie____________________________________|3______________________________________|
|zwyczajn~~____________________________________|1______________________________________|
|zwyczaju______________________________________|7______________________________________|
|zwykle________________________________________|13_____________________________________|
|zwykli________________________________________|2______________________________________|
|zwyk~~________________________________________|6______________________________________|
|zwyk~~a_______________________________________|3______________________________________|
|zwyk~~e_______________________________________|1______________________________________|
|zwyk~~o_______________________________________|1______________________________________|
|zwyk~~y_______________________________________|1______________________________________|
|zw~~__________________________________________|3______________________________________|
|zw~~aszcza____________________________________|9______________________________________|
|zw~~oki_______________________________________|1______________________________________|
|zw~~tpili_____________________________________|1______________________________________|
|zygmunt~~wek__________________________________|1______________________________________|
|zysk__________________________________________|1______________________________________|
|zyska_________________________________________|2______________________________________|
|zyska~~_______________________________________|3______________________________________|
|zyskiem_______________________________________|1______________________________________|
|zysk~~w_______________________________________|1______________________________________|
|zyszcz~~______________________________________|1______________________________________|
|zyzem_________________________________________|2______________________________________|
|zza___________________________________________|9______________________________________|
|z~~agodzi~~___________________________________|1______________________________________|
|z~~ajany______________________________________|1______________________________________|
|z~~ama~~______________________________________|1______________________________________|
|z~~amie_______________________________________|1______________________________________|
|z~~ami~~______________________________________|1______________________________________|
|z~~apa~~______________________________________|1______________________________________|
|z~~b__________________________________________|2______________________________________|
|z~~bami_______________________________________|1______________________________________|
|z~~bem________________________________________|1______________________________________|
|z~~bki________________________________________|1______________________________________|
|z~~bowate_____________________________________|1______________________________________|
|z~~by_________________________________________|6______________________________________|
|z~~b~~w_______________________________________|2______________________________________|
|z~~e__________________________________________|3______________________________________|
|z~~ego________________________________________|5______________________________________|
|z~~j~~ka~~____________________________________|1______________________________________|
|z~~oci________________________________________|1______________________________________|
|z~~ocie_______________________________________|3______________________________________|
|z~~ocista_____________________________________|1______________________________________|
|z~~ociste_____________________________________|1______________________________________|
|z~~ocistego___________________________________|2______________________________________|
|z~~ocisty_____________________________________|1______________________________________|
|z~~ocistym____________________________________|1______________________________________|
|z~~ocistymi___________________________________|2______________________________________|
|z~~ocist~~____________________________________|1______________________________________|
|z~~oci~~______________________________________|1______________________________________|
|z~~odziej_____________________________________|2______________________________________|
|z~~odzieja~~__________________________________|1______________________________________|
|z~~odziej~~w__________________________________|1______________________________________|
|z~~ota________________________________________|8______________________________________|
|z~~ote________________________________________|6______________________________________|
|z~~otego______________________________________|3______________________________________|
|z~~otem_______________________________________|5______________________________________|
|z~~otemi______________________________________|1______________________________________|
|z~~oto________________________________________|3______________________________________|
|z~~otog~~~~w__________________________________|1______________________________________|
|z~~oty________________________________________|4______________________________________|
|z~~otych______________________________________|2______________________________________|
|z~~otym_______________________________________|1______________________________________|
|z~~ot~~_______________________________________|5______________________________________|
|z~~ot~~wki____________________________________|1______________________________________|
|z~~owieszczem_________________________________|1______________________________________|
|z~~owieszczych________________________________|1______________________________________|
|z~~owi~~______________________________________|3______________________________________|
|z~~owi~~em____________________________________|1______________________________________|
|z~~owrogiem___________________________________|1______________________________________|
|z~~owr~~~~~~ca________________________________|1______________________________________|
|z~~o~~ci______________________________________|3______________________________________|
|z~~o~~liwe____________________________________|1______________________________________|
|z~~o~~liwiej__________________________________|1______________________________________|
|z~~o~~ona~~~__________________________________|1______________________________________|
|z~~o~~one_____________________________________|4______________________________________|
|z~~o~~ono_____________________________________|1______________________________________|
|z~~o~~y_______________________________________|4______________________________________|
|z~~o~~yli_____________________________________|1______________________________________|
|z~~o~~ywszy___________________________________|1______________________________________|
|z~~o~~y~~_____________________________________|2______________________________________|
|z~~o~~y~~a____________________________________|2______________________________________|
|z~~o~~~~______________________________________|10_____________________________________|
|z~~o~~~~~_____________________________________|1______________________________________|
|z~~o~~~~~~____________________________________|1______________________________________|
|z~~udzeniem___________________________________|1______________________________________|
|z~~upi________________________________________|1______________________________________|
|z~~upi~~______________________________________|1______________________________________|
|z~~y__________________________________________|9______________________________________|
|z~~ym_________________________________________|2______________________________________|
|z~~yma________________________________________|2______________________________________|
|z~~yma~~______________________________________|2______________________________________|
|z~~~~_________________________________________|1______________________________________|
|z~~~~czyli____________________________________|1______________________________________|
|z~~~~czy~~____________________________________|5______________________________________|
|z~~~~~~_______________________________________|1______________________________________|
|~~____________________________________________|1______________________________________|
|~~a___________________________________________|10_____________________________________|
|~~ab__________________________________________|1______________________________________|
|~~aba_________________________________________|1______________________________________|
|~~abki________________________________________|1______________________________________|
|~~aby_________________________________________|1______________________________________|
|~~ab~~dzi_____________________________________|1______________________________________|
|~~ab~~dzie____________________________________|1______________________________________|
|~~ab~~dzi~~___________________________________|1______________________________________|
|~~ach_________________________________________|6______________________________________|
|~~achary______________________________________|1______________________________________|
|~~acinie______________________________________|4______________________________________|
|~~acnie_______________________________________|1______________________________________|
|~~acniej______________________________________|5______________________________________|
|~~acno________________________________________|3______________________________________|
|~~aczek_______________________________________|1______________________________________|
|~~adem________________________________________|2______________________________________|
|~~aden________________________________________|13_____________________________________|
|~~adna________________________________________|4______________________________________|
|~~adne________________________________________|1______________________________________|
|~~adnego______________________________________|3______________________________________|
|~~adnej_______________________________________|2______________________________________|
|~~adny________________________________________|1______________________________________|
|~~adnych______________________________________|1______________________________________|
|~~adnym_______________________________________|2______________________________________|
|~~adny~~______________________________________|1______________________________________|
|~~adn~~_______________________________________|1______________________________________|
|~~adownicy____________________________________|1______________________________________|
|~~adu_________________________________________|2______________________________________|
|~~adunki______________________________________|1______________________________________|
|~~adunku______________________________________|2______________________________________|
|~~adunku~~____________________________________|1______________________________________|
|~~agiel_______________________________________|2______________________________________|
|~~agle________________________________________|1______________________________________|
|~~agodne______________________________________|1______________________________________|
|~~agodny______________________________________|1______________________________________|
|~~agodnych____________________________________|1______________________________________|
|~~ajana_______________________________________|1______________________________________|
|~~ajanie______________________________________|1______________________________________|
|~~aja~~_______________________________________|1______________________________________|
|~~ajdaki______________________________________|2______________________________________|
|~~aki_________________________________________|1______________________________________|
|~~akoci_______________________________________|1______________________________________|
|~~akomie______________________________________|1______________________________________|
|~~akomy_______________________________________|1______________________________________|
|~~al__________________________________________|7______________________________________|
|~~albo________________________________________|1______________________________________|
|~~ale_________________________________________|7______________________________________|
|~~alem________________________________________|3______________________________________|
|~~ale~~_______________________________________|1______________________________________|
|~~ali_________________________________________|1______________________________________|
|~~alu_________________________________________|6______________________________________|
|~~al~~w_______________________________________|2______________________________________|
|~~amen________________________________________|1______________________________________|
|~~amie________________________________________|1______________________________________|
|~~ami~~c______________________________________|1______________________________________|
|~~ami~~cy_____________________________________|1______________________________________|
|~~an__________________________________________|1______________________________________|
|~~andarm~~w___________________________________|2______________________________________|
|~~ania________________________________________|1______________________________________|
|~~anie________________________________________|2______________________________________|
|~~ani~~_______________________________________|1______________________________________|
|~~any_________________________________________|2______________________________________|
|~~apa_________________________________________|1______________________________________|
|~~apaj~~______________________________________|1______________________________________|
|~~apami_______________________________________|2______________________________________|
|~~apciach_____________________________________|1______________________________________|
|~~apeluj______________________________________|1______________________________________|
|~~apeluj~~____________________________________|1______________________________________|
|~~apkach______________________________________|2______________________________________|
|~~apy_________________________________________|1______________________________________|
|~~ap~~________________________________________|2______________________________________|
|~~ar__________________________________________|1______________________________________|
|~~arciki______________________________________|2______________________________________|
|~~areszt______________________________________|1______________________________________|
|~~arna________________________________________|1______________________________________|
|~~art_________________________________________|3______________________________________|
|~~artem_______________________________________|2______________________________________|
|~~artowa~~____________________________________|2______________________________________|
|~~artuje______________________________________|1______________________________________|
|~~arty________________________________________|4______________________________________|
|~~art~~w______________________________________|1______________________________________|
|~~ar~~a_______________________________________|1______________________________________|
|~~ar~~oczny___________________________________|1______________________________________|
|~~asesorze____________________________________|1______________________________________|
|~~aska________________________________________|6______________________________________|
|~~askaw_______________________________________|1______________________________________|
|~~askawa______________________________________|1______________________________________|
|~~askawie_____________________________________|1______________________________________|
|~~askawy______________________________________|1______________________________________|
|~~askawym_____________________________________|3______________________________________|
|~~aski________________________________________|7______________________________________|
|~~askota~~____________________________________|1______________________________________|
|~~ask~~_______________________________________|4______________________________________|
|~~ata~~_______________________________________|1______________________________________|
|~~atwa________________________________________|1______________________________________|
|~~atwo________________________________________|3______________________________________|
|~~atwowierny__________________________________|1______________________________________|
|~~atwym_______________________________________|1______________________________________|
|~~atw~~_______________________________________|2______________________________________|
|~~awach_______________________________________|2______________________________________|
|~~awami_______________________________________|1______________________________________|
|~~awy_________________________________________|4______________________________________|
|~~aw~~________________________________________|9______________________________________|
|~~azi~~_______________________________________|1______________________________________|
|~~a~~cucha____________________________________|1______________________________________|
|~~a~~cuchy____________________________________|1______________________________________|
|~~a~~cuszka___________________________________|1______________________________________|
|~~a~~cuszki___________________________________|1______________________________________|
|~~a~~ni~~_____________________________________|1______________________________________|
|~~a~~oba______________________________________|1______________________________________|
|~~a~~obami____________________________________|1______________________________________|
|~~a~~obie_____________________________________|2______________________________________|
|~~a~~oby______________________________________|1______________________________________|
|~~a~~ob~~_____________________________________|1______________________________________|
|~~a~~owa~~____________________________________|2______________________________________|
|~~a~~o~~ci____________________________________|2______________________________________|
|~~a~~o~~ci~~__________________________________|1______________________________________|
|~~a~~o~~nie___________________________________|5______________________________________|
|~~a~~o~~ny____________________________________|1______________________________________|
|~~a~~o~~n~~___________________________________|1______________________________________|
|~~a~~o~~~~____________________________________|3______________________________________|
|~~a~~uje______________________________________|1______________________________________|
|~~a~~uj~~_____________________________________|1______________________________________|
|~~a~~uj~~c____________________________________|1______________________________________|
|~~ba__________________________________________|2______________________________________|
|~~bach________________________________________|1______________________________________|
|~~bem_________________________________________|1______________________________________|
|~~bez_________________________________________|2______________________________________|
|~~bij_________________________________________|1______________________________________|
|~~bracia______________________________________|2______________________________________|
|~~bracie______________________________________|5______________________________________|
|~~brawo_______________________________________|2______________________________________|
|~~brawo~~_____________________________________|2______________________________________|
|~~brzechaczu__________________________________|1______________________________________|
|~~bunt________________________________________|2______________________________________|
|~~by__________________________________________|4______________________________________|
|~~by~~am______________________________________|1______________________________________|
|~~b~~a~~nie___________________________________|1______________________________________|
|~~b~~dziem____________________________________|1______________________________________|
|~~b~~g________________________________________|2______________________________________|
|~~b~~ogos~~awione~~___________________________|1______________________________________|
|~~cap~~_______________________________________|1______________________________________|
|~~cel~~_______________________________________|1______________________________________|
|~~cha_________________________________________|1______________________________________|
|~~cham________________________________________|1______________________________________|
|~~chart_______________________________________|1______________________________________|
|~~chwalicie___________________________________|1______________________________________|
|~~chwytny_____________________________________|1______________________________________|
|~~cian________________________________________|1______________________________________|
|~~ciana_______________________________________|1______________________________________|
|~~cianach_____________________________________|2______________________________________|
|~~cianami_____________________________________|1______________________________________|
|~~cianie______________________________________|5______________________________________|
|~~ciany_______________________________________|13_____________________________________|
|~~cian~~______________________________________|3______________________________________|
|~~cicho_______________________________________|1______________________________________|
|~~ciel~~______________________________________|1______________________________________|
|~~cienne______________________________________|1______________________________________|
|~~cierwie_____________________________________|1______________________________________|
|~~cie~~kami___________________________________|1______________________________________|
|~~cie~~ka~~___________________________________|1______________________________________|
|~~cie~~nia~~__________________________________|1______________________________________|
|~~cie~~nionych________________________________|1______________________________________|
|~~ciga________________________________________|1______________________________________|
|~~cigajmy_____________________________________|1______________________________________|
|~~cigaj~~_____________________________________|1______________________________________|
|~~cigali______________________________________|1______________________________________|
|~~cigany______________________________________|1______________________________________|
|~~ciga~~______________________________________|1______________________________________|
|~~ciga~~em____________________________________|1______________________________________|
|~~cina________________________________________|1______________________________________|
|~~ciocia~~____________________________________|1______________________________________|
|~~ciska_______________________________________|2______________________________________|
|~~ciskaj~~____________________________________|2______________________________________|
|~~ciskasz_____________________________________|1______________________________________|
|~~ciska~~_____________________________________|5______________________________________|
|~~ciska~~a____________________________________|1______________________________________|
|~~ciska~~em___________________________________|1______________________________________|
|~~cisn~~wszy__________________________________|1______________________________________|
|~~cisn~~~~____________________________________|7______________________________________|
|~~cisn~~~~o___________________________________|1______________________________________|
|~~cisn~~~~y___________________________________|1______________________________________|
|~~ci~~ga______________________________________|2______________________________________|
|~~ci~~gn~~~~y_________________________________|1______________________________________|
|~~ci~~le______________________________________|2______________________________________|
|~~ci~~~~o_____________________________________|1______________________________________|
|~~co__________________________________________|7______________________________________|
|~~czas________________________________________|1______________________________________|
|~~czeka~~_____________________________________|1______________________________________|
|~~czy_________________________________________|5______________________________________|
|~~czym~~e_____________________________________|1______________________________________|
|~~czy~~_______________________________________|1______________________________________|
|~~c~~~~_______________________________________|5______________________________________|
|~~daj_________________________________________|2______________________________________|
|~~do__________________________________________|6______________________________________|
|~~dobro~~_____________________________________|1______________________________________|
|~~dobrze______________________________________|3______________________________________|
|~~domeyko~~___________________________________|1______________________________________|
|~~dosy~~______________________________________|1______________________________________|
|~~do~~~~______________________________________|2______________________________________|
|~~dzia~~a~~___________________________________|1______________________________________|
|~~dziwne______________________________________|1______________________________________|
|~~dzi~~_______________________________________|3______________________________________|
|~~d~~browskiego~~_____________________________|1______________________________________|
|~~d~~browski~~________________________________|1______________________________________|
|~~d~~okej~~w__________________________________|1______________________________________|
|~~e___________________________________________|556____________________________________|
|~~eb__________________________________________|6______________________________________|
|~~ebra________________________________________|1______________________________________|
|~~ebracku_____________________________________|1______________________________________|
|~~ebrem_______________________________________|1______________________________________|
|~~ebro________________________________________|1______________________________________|
|~~ebrze_______________________________________|1______________________________________|
|~~ebrz~~cy____________________________________|1______________________________________|
|~~eby_________________________________________|29_____________________________________|
|~~ebym________________________________________|3______________________________________|
|~~eby~~_______________________________________|2______________________________________|
|~~eby~~my_____________________________________|2______________________________________|
|~~echce_______________________________________|1______________________________________|
|~~egna________________________________________|4______________________________________|
|~~egnaj~~c____________________________________|2______________________________________|
|~~egnaj~~cego_________________________________|1______________________________________|
|~~egnali______________________________________|1______________________________________|
|~~egnam_______________________________________|1______________________________________|
|~~egnamy~~____________________________________|1______________________________________|
|~~egna~~______________________________________|4______________________________________|
|~~egota_______________________________________|1______________________________________|
|~~ej__________________________________________|2______________________________________|
|~~elaza_______________________________________|4______________________________________|
|~~elazem______________________________________|3______________________________________|
|~~elazkami____________________________________|1______________________________________|
|~~elazna______________________________________|1______________________________________|
|~~elazne______________________________________|1______________________________________|
|~~elazny______________________________________|1______________________________________|
|~~elaznym_____________________________________|2______________________________________|
|~~elazo_______________________________________|1______________________________________|
|~~elazy_______________________________________|1______________________________________|
|~~elezca______________________________________|1______________________________________|
|~~em__________________________________________|11_____________________________________|
|~~eni~~_______________________________________|6______________________________________|
|~~eni~~c______________________________________|1______________________________________|
|~~ez__________________________________________|6______________________________________|
|~~e~~_________________________________________|14_____________________________________|
|~~e~~cie______________________________________|1______________________________________|
|~~e~~my_______________________________________|2______________________________________|
|~~fa~~sz______________________________________|1______________________________________|
|~~filut_______________________________________|1______________________________________|
|~~formuj______________________________________|1______________________________________|
|~~garz________________________________________|1______________________________________|
|~~gdy_________________________________________|2______________________________________|
|~~gdzie_______________________________________|1______________________________________|
|~~gerwaze~~ku_________________________________|1______________________________________|
|~~godziene~~__________________________________|1______________________________________|
|~~goli~~~~____________________________________|1______________________________________|
|~~gonto_______________________________________|1______________________________________|
|~~grzechem____________________________________|1______________________________________|
|~~grzeczno~~~~________________________________|1______________________________________|
|~~gwa~~t______________________________________|1______________________________________|
|~~g~~r~~______________________________________|1______________________________________|
|~~g~~upi______________________________________|1______________________________________|
|~~g~~upia~~___________________________________|1______________________________________|
|~~g~~upi~~____________________________________|3______________________________________|
|~~ha__________________________________________|1______________________________________|
|~~he__________________________________________|1______________________________________|
|~~hej_________________________________________|1______________________________________|
|~~hej~~e______________________________________|5______________________________________|
|~~ho__________________________________________|1______________________________________|
|~~i___________________________________________|10_____________________________________|
|~~ile~~_______________________________________|1______________________________________|
|~~iluminujcie_________________________________|1______________________________________|
|~~i~~_________________________________________|1______________________________________|
|~~ja__________________________________________|12_____________________________________|
|~~jacku_______________________________________|1______________________________________|
|~~jak_________________________________________|8______________________________________|
|~~jakby~~_____________________________________|1______________________________________|
|~~jakiej~~____________________________________|1______________________________________|
|~~jak~~e______________________________________|1______________________________________|
|~~jam_________________________________________|1______________________________________|
|~~jankielu____________________________________|1______________________________________|
|~~ja~~nie_____________________________________|2______________________________________|
|~~jegry_______________________________________|1______________________________________|
|~~jem_________________________________________|1______________________________________|
|~~jena________________________________________|1______________________________________|
|~~jenerale____________________________________|2______________________________________|
|~~jest________________________________________|2______________________________________|
|~~jestem______________________________________|1______________________________________|
|~~jeszcze_____________________________________|3______________________________________|
|~~jeszcze~~___________________________________|1______________________________________|
|~~jezus_______________________________________|2______________________________________|
|~~je~~dzi~~em_________________________________|1______________________________________|
|~~je~~li______________________________________|5______________________________________|
|~~je~~~~______________________________________|1______________________________________|
|~~jutro_______________________________________|1______________________________________|
|~~ju~~________________________________________|3______________________________________|
|~~ju~~ci______________________________________|3______________________________________|
|~~kapitanie___________________________________|1______________________________________|
|~~kat_________________________________________|1______________________________________|
|~~ka~~________________________________________|1______________________________________|
|~~kln~~_______________________________________|1______________________________________|
|~~kniaziu_____________________________________|1______________________________________|
|~~kochajmy____________________________________|1______________________________________|
|~~kocham~~____________________________________|1______________________________________|
|~~kochana_____________________________________|1______________________________________|
|~~kolego______________________________________|1______________________________________|
|~~komenda_____________________________________|1______________________________________|
|~~kometa______________________________________|1______________________________________|
|~~konia_______________________________________|1______________________________________|
|~~kropid~~em__________________________________|1______________________________________|
|~~kropi~~_____________________________________|2______________________________________|
|~~ksi~~ga_____________________________________|1______________________________________|
|~~ksi~~~~e____________________________________|1______________________________________|
|~~kt~~~~______________________________________|1______________________________________|
|~~lachy_______________________________________|1______________________________________|
|~~lad_________________________________________|6______________________________________|
|~~ladach______________________________________|1______________________________________|
|~~ladem_______________________________________|1______________________________________|
|~~ladu________________________________________|3______________________________________|
|~~lady________________________________________|1______________________________________|
|~~lad~~w______________________________________|1______________________________________|
|~~lazem_______________________________________|1______________________________________|
|~~le__________________________________________|9______________________________________|
|~~lecz________________________________________|1______________________________________|
|~~ledzi_______________________________________|5______________________________________|
|~~ledzi~~_____________________________________|2______________________________________|
|~~ledzi~~a____________________________________|1______________________________________|
|~~ledzi~~em___________________________________|1______________________________________|
|~~ledztwa_____________________________________|2______________________________________|
|~~ledztwach___________________________________|1______________________________________|
|~~ledztwem____________________________________|1______________________________________|
|~~ledztwie____________________________________|1______________________________________|
|~~ledztwo_____________________________________|6______________________________________|
|~~ledz~~______________________________________|2______________________________________|
|~~ledz~~c_____________________________________|1______________________________________|
|~~lem_________________________________________|1______________________________________|
|~~lepe________________________________________|1______________________________________|
|~~lepiach_____________________________________|1______________________________________|
|~~lepie_______________________________________|1______________________________________|
