Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 26.12.2019 o godzinie 15:49:19:29.
Program zakonczyl dzialanie o 26.12.2019 o godzinie 15:49:19:154.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 125 milisekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku ziemia-obiecana.txt znaleziono 179358 slow, w tym  28742 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|towarzysz~~___________________________________|1______________________________________|
|towarzysz~~ca_________________________________|1______________________________________|
|towarzysz~~w__________________________________|2______________________________________|
|towar~~w______________________________________|12_____________________________________|
|to~~__________________________________________|5______________________________________|
|to~~my________________________________________|1______________________________________|
|to~~wa________________________________________|3______________________________________|
|to~~~_________________________________________|3______________________________________|
|tra___________________________________________|2______________________________________|
|traci_________________________________________|6______________________________________|
|tracicie______________________________________|1______________________________________|
|tracili_______________________________________|2______________________________________|
|tracimy_______________________________________|1______________________________________|
|traci~~_______________________________________|4______________________________________|
|traci~~a______________________________________|2______________________________________|
|traci~~y______________________________________|1______________________________________|
|trac~~________________________________________|2______________________________________|
|tradycja______________________________________|1______________________________________|
|tradycje______________________________________|1______________________________________|
|tradycji______________________________________|4______________________________________|
|trafi_________________________________________|1______________________________________|
|trafia~~______________________________________|1______________________________________|
|trafi~~_______________________________________|8______________________________________|
|trafi~~em_____________________________________|1______________________________________|
|trafi~~~______________________________________|1______________________________________|
|trafi~~~~~____________________________________|1______________________________________|
|tragedii______________________________________|1______________________________________|
|tragiczne_____________________________________|2______________________________________|
|tragicznej____________________________________|1______________________________________|
|tragicznie____________________________________|1______________________________________|
|tragicznym____________________________________|1______________________________________|
|tragiczn~~____________________________________|1______________________________________|
|traktowa~~____________________________________|5______________________________________|
|traktowa~~y___________________________________|1______________________________________|
|traktuje______________________________________|1______________________________________|
|traktujecie___________________________________|1______________________________________|
|tramwajach____________________________________|1______________________________________|
|transmisjach__________________________________|1______________________________________|
|transmisje____________________________________|7______________________________________|
|transmisji____________________________________|8______________________________________|
|transmisj~~___________________________________|1______________________________________|
|transparencie_________________________________|1______________________________________|
|trapi~~_______________________________________|2______________________________________|
|trapi~~o______________________________________|1______________________________________|
|trasy_________________________________________|1______________________________________|
|tratowane_____________________________________|1______________________________________|
|tratowanym____________________________________|1______________________________________|
|tratowa~~o____________________________________|1______________________________________|
|tratowa~~y____________________________________|1______________________________________|
|traw__________________________________________|7______________________________________|
|trawa_________________________________________|1______________________________________|
|trawach_______________________________________|2______________________________________|
|trawie________________________________________|2______________________________________|
|trawienie_____________________________________|2______________________________________|
|trawi~~_______________________________________|1______________________________________|
|trawi~~a______________________________________|2______________________________________|
|trawi~~scy____________________________________|2______________________________________|
|trawi~~ska____________________________________|13_____________________________________|
|trawi~~ski____________________________________|41_____________________________________|
|trawi~~skich__________________________________|12_____________________________________|
|trawi~~skiego_________________________________|17_____________________________________|
|trawi~~skiej__________________________________|9______________________________________|
|trawi~~skiemu_________________________________|1______________________________________|
|trawi~~skim___________________________________|3______________________________________|
|trawi~~skimi__________________________________|1______________________________________|
|trawi~~sk~~___________________________________|4______________________________________|
|trawk~~_______________________________________|1______________________________________|
|trawnik_______________________________________|1______________________________________|
|trawnikach____________________________________|4______________________________________|
|trawniki______________________________________|6______________________________________|
|trawniku______________________________________|1______________________________________|
|trawnik~~w____________________________________|3______________________________________|
|trawy_________________________________________|5______________________________________|
|traw~~________________________________________|5______________________________________|
|tra~~my_______________________________________|1______________________________________|
|trefli________________________________________|2______________________________________|
|trele_________________________________________|1______________________________________|
|tremens_______________________________________|2______________________________________|
|trenowa~~_____________________________________|1______________________________________|
|trep~~w_______________________________________|1______________________________________|
|tre~~ci_______________________________________|1______________________________________|
|tre~~~~_______________________________________|3______________________________________|
|triest________________________________________|1______________________________________|
|trlombi_______________________________________|1______________________________________|
|trlombie______________________________________|1______________________________________|
|trlombka______________________________________|1______________________________________|
|trlombk~~_____________________________________|3______________________________________|
|trochu________________________________________|2______________________________________|
|troch~~_______________________________________|88_____________________________________|
|troch~~~~~____________________________________|2______________________________________|
|troje_________________________________________|1______________________________________|
|trok~~w_______________________________________|1______________________________________|
|tronu_________________________________________|2______________________________________|
|tropikalnego__________________________________|1______________________________________|
|troska________________________________________|2______________________________________|
|troski________________________________________|4______________________________________|
|troskliwie____________________________________|3______________________________________|
|troskliwo~~ci_________________________________|1______________________________________|
|troskliwym____________________________________|1______________________________________|
|trosk~~_______________________________________|4______________________________________|
|troszk~~~~~___________________________________|1______________________________________|
|trotuar_______________________________________|3______________________________________|
|trotuarach____________________________________|7______________________________________|
|trotuarami____________________________________|2______________________________________|
|trotuarem_____________________________________|6______________________________________|
|trotuarow~~___________________________________|1______________________________________|
|trotuaru______________________________________|3______________________________________|
|trotuary______________________________________|12_____________________________________|
|trotuarze_____________________________________|9______________________________________|
|trotuar~~w____________________________________|5______________________________________|
|trudem________________________________________|19_____________________________________|
|trudem~~~_____________________________________|1______________________________________|
|trudni________________________________________|1______________________________________|
|trudniej______________________________________|2______________________________________|
|trudno________________________________________|13_____________________________________|
|trudno~~ci____________________________________|2______________________________________|
|trudno~~ci~~__________________________________|2______________________________________|
|trudny________________________________________|1______________________________________|
|trudnym_______________________________________|1______________________________________|
|trudn~~_______________________________________|1______________________________________|
|trudu_________________________________________|1______________________________________|
|trudy_________________________________________|1______________________________________|
|trud~~w~~~____________________________________|1______________________________________|
|truj~~cych____________________________________|1______________________________________|
|trumienk~~____________________________________|3______________________________________|
|trumna________________________________________|3______________________________________|
|trumnie_______________________________________|3______________________________________|
|trumny________________________________________|3______________________________________|
|trumn~~_______________________________________|5______________________________________|
|trup__________________________________________|2______________________________________|
|trupa_________________________________________|6______________________________________|
|trupach_______________________________________|1______________________________________|
|trupami_______________________________________|1______________________________________|
|trupia________________________________________|1______________________________________|
|trupie________________________________________|1______________________________________|
|trupom________________________________________|1______________________________________|
|trupy_________________________________________|1______________________________________|
|trup~~w_______________________________________|2______________________________________|
|trwaj~~_______________________________________|1______________________________________|
|trwaj~~ca_____________________________________|1______________________________________|
|trwaj~~cych___________________________________|1______________________________________|
|trwa~~________________________________________|8______________________________________|
|trwa~~a_______________________________________|3______________________________________|
|trwa~~ego_____________________________________|1______________________________________|
|trwa~~o_______________________________________|1______________________________________|
|trwa~~o~~~~___________________________________|1______________________________________|
|trwa~~y_______________________________________|2______________________________________|
|trwodze_______________________________________|1______________________________________|
|trwoga________________________________________|1______________________________________|
|trwogi________________________________________|8______________________________________|
|trwog~~_______________________________________|12_____________________________________|
|trwo~~liwego__________________________________|1______________________________________|
|trwo~~nie_____________________________________|3______________________________________|
|trwo~~y~~a____________________________________|1______________________________________|
|tryby_________________________________________|2______________________________________|
|tryb~~w_______________________________________|1______________________________________|
|tryska~~a_____________________________________|1______________________________________|
|tryska~~o_____________________________________|1______________________________________|
|tryska~~y_____________________________________|2______________________________________|
|tryumfalna____________________________________|1______________________________________|
|tryumfalnie___________________________________|1______________________________________|
|tryumfalny____________________________________|1______________________________________|
|tryumfaln~~___________________________________|1______________________________________|
|tryumfowa~~___________________________________|1______________________________________|
|tryumfuj~~ce__________________________________|1______________________________________|
|tryumfuj~~co__________________________________|2______________________________________|
|tryumfuj~~cy__________________________________|2______________________________________|
|trzask________________________________________|4______________________________________|
|trzaskaj~~c___________________________________|1______________________________________|
|trzaskanie____________________________________|1______________________________________|
|trzaska~~_____________________________________|4______________________________________|
|trzaska~~a____________________________________|1______________________________________|
|trzaska~~o____________________________________|1______________________________________|
|trzaska~~y____________________________________|2______________________________________|
|trzaskiem_____________________________________|1______________________________________|
|trzask~~w_____________________________________|2______________________________________|
|trzask~~~_____________________________________|1______________________________________|
|trzasn~~wszy__________________________________|1______________________________________|
|trzasn~~~~____________________________________|6______________________________________|
|trzasn~~~~a___________________________________|1______________________________________|
|trzasn~~~~o___________________________________|1______________________________________|
|trzasn~~~~y___________________________________|1______________________________________|
|trza~~niecie__________________________________|1______________________________________|
|trzeba________________________________________|64_____________________________________|
|trzeba~~~_____________________________________|1______________________________________|
|trzech________________________________________|19_____________________________________|
|trzech~~~_____________________________________|1______________________________________|
|trzeci________________________________________|7______________________________________|
|trzecia_______________________________________|1______________________________________|
|trzecie_______________________________________|3______________________________________|
|trzeciego_____________________________________|2______________________________________|
|trzeciej______________________________________|1______________________________________|
|trzecim_______________________________________|4______________________________________|
|trzeci~~______________________________________|4______________________________________|
|trzej_________________________________________|1______________________________________|
|trzema________________________________________|2______________________________________|
|trzepaczkami__________________________________|1______________________________________|
|trzepa~~______________________________________|3______________________________________|
|trzepa~~y_____________________________________|1______________________________________|
|trzepi~~cej___________________________________|1______________________________________|
|trzepi~~cych__________________________________|1______________________________________|
|trzepocz~~ce__________________________________|2______________________________________|
|trzepoc~~ce___________________________________|1______________________________________|
|trzepoc~~cych_________________________________|1______________________________________|
|trzepota~~y___________________________________|2______________________________________|
|trzeszcza~~y__________________________________|1______________________________________|
|trzeszcze~~___________________________________|1______________________________________|
|trzeszczy_____________________________________|1______________________________________|
|trze~~wi~~____________________________________|1______________________________________|
|trze~~wy______________________________________|3______________________________________|
|trze~~wym_____________________________________|1______________________________________|
|trzy__________________________________________|47_____________________________________|
|trzydzie~~ci__________________________________|24_____________________________________|
|trzyma________________________________________|8______________________________________|
|trzymaj~~_____________________________________|2______________________________________|
|trzymaj~~c____________________________________|5______________________________________|
|trzymaj~~c~~__________________________________|1______________________________________|
|trzymali______________________________________|1______________________________________|
|trzymam_______________________________________|1______________________________________|
|trzymamy______________________________________|1______________________________________|
|trzymana______________________________________|1______________________________________|
|trzymane______________________________________|1______________________________________|
|trzymanej_____________________________________|2______________________________________|
|trzymania_____________________________________|2______________________________________|
|trzymany______________________________________|1______________________________________|
|trzymasz______________________________________|2______________________________________|
|trzyma~~______________________________________|22_____________________________________|
|trzyma~~a_____________________________________|6______________________________________|
|trzyma~~y_____________________________________|2______________________________________|
|trzymiesi~~czny_______________________________|1______________________________________|
|trzymiesi~~cznym______________________________|1______________________________________|
|trzynastoletni________________________________|1______________________________________|
|trzypi~~trowe_________________________________|2______________________________________|
|trzypi~~trowy_________________________________|1______________________________________|
|trzyprocentowej_______________________________|1______________________________________|
|trzysta_______________________________________|2______________________________________|
|trzystu_______________________________________|1______________________________________|
|trz~~sie______________________________________|2______________________________________|
|trz~~s~~______________________________________|10_____________________________________|
|trz~~s~~a_____________________________________|10_____________________________________|
|trz~~s~~c_____________________________________|5______________________________________|
|trz~~s~~ce____________________________________|2______________________________________|
|trz~~s~~cych__________________________________|3______________________________________|
|trz~~s~~cymi__________________________________|2______________________________________|
|trz~~s~~c~~___________________________________|2______________________________________|
|trz~~s~~o_____________________________________|6______________________________________|
|trz~~s~~y_____________________________________|20_____________________________________|
|trz~~~~~~_____________________________________|5______________________________________|
|tr~~b_________________________________________|1______________________________________|
|tr~~bce_______________________________________|1______________________________________|
|tr~~bek_______________________________________|3______________________________________|
|tr~~bi~~a_____________________________________|1______________________________________|
|tr~~bi~~c_____________________________________|1______________________________________|
|tr~~bki_______________________________________|1______________________________________|
|tr~~bk~~______________________________________|2______________________________________|
|tr~~c_________________________________________|1______________________________________|
|tr~~caj~~c____________________________________|1______________________________________|
|tr~~ci~~______________________________________|1______________________________________|
|tr~~jk~~______________________________________|1______________________________________|
|tr~~s_________________________________________|3______________________________________|
|tu____________________________________________|71_____________________________________|
|tualet~~______________________________________|1______________________________________|
|tub~~_________________________________________|1______________________________________|
|tulipan~~w____________________________________|3______________________________________|
|tuli~~________________________________________|1______________________________________|
|tuli~~a_______________________________________|1______________________________________|
|tuli~~o_______________________________________|1______________________________________|
|tuli~~y_______________________________________|3______________________________________|
|tuman_________________________________________|4______________________________________|
|tumanami______________________________________|1______________________________________|
|tumanem_______________________________________|4______________________________________|
|tumani~~______________________________________|1______________________________________|
|tumany________________________________________|2______________________________________|
|tunel~~w______________________________________|1______________________________________|
|tupi~~c_______________________________________|1______________________________________|
|tupot_________________________________________|1______________________________________|
|turkocie______________________________________|1______________________________________|
|turkot________________________________________|5______________________________________|
|turkotami_____________________________________|1______________________________________|
|turkota~~y____________________________________|4______________________________________|
|turkotem______________________________________|2______________________________________|
|turkotu_______________________________________|3______________________________________|
|turkoty_______________________________________|5______________________________________|
|turkot~~w_____________________________________|3______________________________________|
|turkusowego___________________________________|1______________________________________|
|turkus~~w_____________________________________|1______________________________________|
|tuszy~~ski____________________________________|1______________________________________|
|tuszy~~skim___________________________________|1______________________________________|
|tutaj_________________________________________|88_____________________________________|
|tutaj~~~______________________________________|1______________________________________|
|tutak_________________________________________|1______________________________________|
|tutejsze______________________________________|1______________________________________|
|tu~~__________________________________________|10_____________________________________|
|tu~~urka______________________________________|1______________________________________|
|twarda________________________________________|2______________________________________|
|twarde________________________________________|2______________________________________|
|twardego______________________________________|1______________________________________|
|twardo________________________________________|15_____________________________________|
|twardszego____________________________________|1______________________________________|
|twardy________________________________________|2______________________________________|
|twardym_______________________________________|1______________________________________|
|twardymi______________________________________|1______________________________________|
|tward~~_______________________________________|2______________________________________|
|twarz_________________________________________|207____________________________________|
|twarzach______________________________________|7______________________________________|
|twarzami______________________________________|5______________________________________|
|twarze________________________________________|20_____________________________________|
|twarzom_______________________________________|1______________________________________|
|twarzy________________________________________|104____________________________________|
|twarzyczki____________________________________|2______________________________________|
|twarzyczk~~___________________________________|3______________________________________|
|twarz~~_______________________________________|37_____________________________________|
|twego_________________________________________|1______________________________________|
|twierdz_______________________________________|1______________________________________|
|twierdzi______________________________________|2______________________________________|
|twierdzili____________________________________|1______________________________________|
|twierdzi~~____________________________________|1______________________________________|
|twierdz~~_____________________________________|2______________________________________|
|twoich________________________________________|1______________________________________|
|twoim_________________________________________|10_____________________________________|
|twoimi________________________________________|1______________________________________|
|twoja_________________________________________|12_____________________________________|
|twoje_________________________________________|11_____________________________________|
|twojego_______________________________________|8______________________________________|
|twojej________________________________________|5______________________________________|
|twoj~~________________________________________|10_____________________________________|
|tworzy________________________________________|1______________________________________|
|tworzyli______________________________________|1______________________________________|
|tworzy~~______________________________________|1______________________________________|
|tworzy~~a_____________________________________|2______________________________________|
|tworzy~~o_____________________________________|2______________________________________|
|tworzy~~y_____________________________________|8______________________________________|
|tworz~~_______________________________________|2______________________________________|
|tworz~~ce_____________________________________|1______________________________________|
|tworz~~cej____________________________________|1______________________________________|
|twor~~w_______________________________________|1______________________________________|
|tw~~j_________________________________________|10_____________________________________|
|tw~~rca_______________________________________|2______________________________________|
|tw~~rcz~~_____________________________________|1______________________________________|
|ty____________________________________________|205____________________________________|
|tych__________________________________________|120____________________________________|
|tych~~e_______________________________________|1______________________________________|
|tycz~~c~~_____________________________________|1______________________________________|
|tydzie~~______________________________________|25_____________________________________|
|tygodni_______________________________________|8______________________________________|
|tygodnia______________________________________|2______________________________________|
|tygodniach____________________________________|2______________________________________|
|tygodnie______________________________________|15_____________________________________|
|tygodniowo____________________________________|3______________________________________|
|tygodniu______________________________________|1______________________________________|
|tygrysa_______________________________________|1______________________________________|
|tygrysich_____________________________________|2______________________________________|
|tygrysi~~_____________________________________|1______________________________________|
|tygrysy_______________________________________|1______________________________________|
|tyka~~________________________________________|2______________________________________|
|tyla__________________________________________|3______________________________________|
|tyle__________________________________________|113____________________________________|
|tylego________________________________________|1______________________________________|
|tyle~~________________________________________|2______________________________________|
|tyle~~~_______________________________________|1______________________________________|
|tyli__________________________________________|2______________________________________|
|tylko_________________________________________|595____________________________________|
|tylnymi_______________________________________|1______________________________________|
|tylokrotnie___________________________________|1______________________________________|
|tylokrotnych__________________________________|1______________________________________|
|tylu__________________________________________|5______________________________________|
|tym___________________________________________|418____________________________________|
|tymczasem_____________________________________|31_____________________________________|
|tymczasowe____________________________________|1______________________________________|
|tymczasowo____________________________________|2______________________________________|
|tymczasowymi__________________________________|1______________________________________|
|tymi__________________________________________|17_____________________________________|
|tym~~e________________________________________|2______________________________________|
|tym~~~________________________________________|1______________________________________|
|tynki_________________________________________|1______________________________________|
|tynkowane_____________________________________|1______________________________________|
|tynk~~w_______________________________________|2______________________________________|
|typ___________________________________________|4______________________________________|
|typach________________________________________|1______________________________________|
|typem_________________________________________|2______________________________________|
|typie_________________________________________|2______________________________________|
|typowa________________________________________|2______________________________________|
|typowo________________________________________|1______________________________________|
|typowym_______________________________________|1______________________________________|
|tyrad_________________________________________|1______________________________________|
|tyrad~~_______________________________________|1______________________________________|
|tyrana________________________________________|1______________________________________|
|tyrania_______________________________________|1______________________________________|
|tyranizuje____________________________________|2______________________________________|
|tyrani~~______________________________________|1______________________________________|
|tyrolu________________________________________|1______________________________________|
|tysi~~c_______________________________________|16_____________________________________|
|tysi~~ca______________________________________|1______________________________________|
|tysi~~cach____________________________________|4______________________________________|
|tysi~~cami____________________________________|14_____________________________________|
|tysi~~ce______________________________________|43_____________________________________|
|tysi~~cu~~~___________________________________|1______________________________________|
|tysi~~cy______________________________________|91_____________________________________|
|tysi~~cy~~~___________________________________|1______________________________________|
|tysi~~czne____________________________________|2______________________________________|
|tysi~~cznych__________________________________|2______________________________________|
|tysi~~cznymi__________________________________|1______________________________________|
|tysi~~c~~w____________________________________|1______________________________________|
|tytoniem______________________________________|1______________________________________|
|tytoniu_______________________________________|1______________________________________|
|tyto~~________________________________________|1______________________________________|
|tytuniem______________________________________|1______________________________________|
|tytu~~________________________________________|3______________________________________|
|tytu~~ami_____________________________________|1______________________________________|
|tytu~~em______________________________________|1______________________________________|
|tytu~~y_______________________________________|2______________________________________|
|tytu~~~~w_____________________________________|3______________________________________|
|ty~~__________________________________________|35_____________________________________|
|ty~~ami_______________________________________|3______________________________________|
|ty~~u_________________________________________|4______________________________________|
|ty~~~_________________________________________|3______________________________________|
|ty~~~~w_______________________________________|1______________________________________|
|ty~~~~~_______________________________________|1______________________________________|
|t~~___________________________________________|128____________________________________|
|t~~a__________________________________________|4______________________________________|
|t~~czowych____________________________________|1______________________________________|
|t~~czy________________________________________|4______________________________________|
|t~~dy_________________________________________|1______________________________________|
|t~~ga_________________________________________|1______________________________________|
|t~~gi_________________________________________|1______________________________________|
|t~~gich_______________________________________|1______________________________________|
|t~~giego______________________________________|1______________________________________|
|t~~o__________________________________________|2______________________________________|
|t~~oczono_____________________________________|1______________________________________|
|t~~oczyli_____________________________________|1______________________________________|
|t~~oczy~~_____________________________________|1______________________________________|
|t~~oczy~~a____________________________________|1______________________________________|
|t~~oczy~~o____________________________________|3______________________________________|
|t~~ocz~~cych__________________________________|1______________________________________|
|t~~ok_________________________________________|2______________________________________|
|t~~okach______________________________________|1______________________________________|
|t~~okami______________________________________|1______________________________________|
|t~~oki________________________________________|5______________________________________|
|t~~oku________________________________________|3______________________________________|
|t~~ok~~w______________________________________|2______________________________________|
|t~~po_________________________________________|4______________________________________|
|t~~pym________________________________________|6______________________________________|
|t~~p~~________________________________________|1______________________________________|
|t~~skniej_____________________________________|1______________________________________|
|t~~sknili~~cie________________________________|1______________________________________|
|t~~skno_______________________________________|1______________________________________|
|t~~sknot______________________________________|3______________________________________|
|t~~sknota_____________________________________|1______________________________________|
|t~~sknoty_____________________________________|5______________________________________|
|t~~sknot~~____________________________________|6______________________________________|
|t~~sknym______________________________________|1______________________________________|
|t~~tnach______________________________________|1______________________________________|
|t~~tnia~~a____________________________________|1______________________________________|
|t~~tnie_______________________________________|1______________________________________|
|t~~tni~~a_____________________________________|1______________________________________|
|t~~tni~~ce____________________________________|2______________________________________|
|t~~uc_________________________________________|1______________________________________|
|t~~ucze_______________________________________|1______________________________________|
|t~~uczonego___________________________________|1______________________________________|
|t~~uk~~_______________________________________|3______________________________________|
|t~~uk~~a______________________________________|1______________________________________|
|t~~uk~~cych___________________________________|1______________________________________|
|t~~uk~~o______________________________________|1______________________________________|
|t~~uk~~y______________________________________|1______________________________________|
|t~~um_________________________________________|10_____________________________________|
|t~~umaczenie__________________________________|1______________________________________|
|t~~umaczy_____________________________________|1______________________________________|
|t~~umaczycie__________________________________|1______________________________________|
|t~~umaczy~~___________________________________|28_____________________________________|
|t~~umaczy~~a__________________________________|7______________________________________|
|t~~umacz~~c___________________________________|2______________________________________|
|t~~umami______________________________________|2______________________________________|
|t~~umem_______________________________________|6______________________________________|
|t~~umie_______________________________________|4______________________________________|
|t~~umione_____________________________________|1______________________________________|
|t~~umionego___________________________________|2______________________________________|
|t~~umi~~______________________________________|2______________________________________|
|t~~umi~~a_____________________________________|2______________________________________|
|t~~umi~~c_____________________________________|4______________________________________|
|t~~umi~~y_____________________________________|1______________________________________|
|t~~umnie______________________________________|1______________________________________|
|t~~umu________________________________________|2______________________________________|
|t~~umy________________________________________|13_____________________________________|
|t~~um~~w______________________________________|2______________________________________|
|t~~uste_______________________________________|1______________________________________|
|t~~usto_______________________________________|1______________________________________|
|t~~usty_______________________________________|1______________________________________|
|t~~ustych_____________________________________|1______________________________________|
|t~~ust~~______________________________________|1______________________________________|
|t~~uszczem____________________________________|5______________________________________|
|t~~uszczu_____________________________________|1______________________________________|
|t~~uszcz~~w___________________________________|1______________________________________|
|t~~u~~ciutka__________________________________|1______________________________________|
|t~~~~~________________________________________|2______________________________________|
|u_____________________________________________|248____________________________________|
|ubezpiecz~~___________________________________|1______________________________________|
|ubieg~~y______________________________________|2______________________________________|
|ubiera________________________________________|1______________________________________|
|ubieraj~~c____________________________________|4______________________________________|
|ubieraj~~cych_________________________________|1______________________________________|
|ubierali______________________________________|1______________________________________|
|ubieramy______________________________________|1______________________________________|
|ubierasz______________________________________|1______________________________________|
|ubiera~~______________________________________|6______________________________________|
|ubiera~~a_____________________________________|2______________________________________|
|ubierze_______________________________________|1______________________________________|
